province_norm,harvest_year,yield_kg_dekar,province,tmean_season,tmax_season,tmin_season,rain_season_sum,rad_season_mean,tmean_mam,tmax_mam,tmin_mam,rain_mam_sum,rad_mam_mean,ndvi_auc,ndvi_max,ndvi_mean,evi_max,evi_mean
KILIS,2020,246.0,Kilis,14.037468852459016,20.59055737704918,8.427927868852459,509.686,16.984091803278687,14.090652173913044,20.445913043478264,8.369630434782609,167.612,20.744108695652177,105.17740449268256,0.5914355773262305,0.3459783042522457,0.3925845219952767,0.1961388681893792
KILIS,2021,179.0,Kilis,14.805375,22.06203289473684,8.691677631578948,393.648,18.150296052631575,14.887934782608696,22.42108695652174,8.09704347826087,71.766,21.964782608695653,109.39887440038088,0.5854239510778009,0.3610523907603324,0.3959026604076793,0.2155207424942267
KILIS,2022,203.0,Kilis,13.774940789473684,20.838144736842107,7.766144736842105,375.16,17.263480263157895,13.187434782608694,20.213804347826088,6.8008043478260864,148.636,20.518021739130432,87.29399648867452,0.4956290410853493,0.2880989983124576,0.3028323373989919,0.154676335275753
KILIS,2023,230.0,Kilis,14.488842105263158,21.523131578947368,8.588105263157894,358.01800000000003,17.21519736842105,14.429760869565218,21.2095,8.422173913043478,147.904,20.12571739130435,104.33040757656757,0.5819648388407981,0.3443247774804208,0.3837399079116612,0.1962094025599181
KILIS,2024,232.0,Kilis,16.189088524590165,22.85113442622951,10.486367213114754,442.936,17.072347540983607,15.451456521739132,22.05513043478261,9.659326086956522,140.616,20.485260869565217,108.05568205826168,0.6194408486726374,0.3554463225600719,0.4142483050785095,0.2066703353273379
KIRIKKALE,2005,206.0,Kirikkale,9.248447368421052,15.813585526315787,3.468513157894737,386.08,15.488144736842104,9.480934782608696,15.927282608695652,3.3466521739130437,190.246,18.23204347826087,81.0916086987763,0.5323553812026257,0.2676290716131232,0.3722513886566513,0.1643320285243186
KIRIKKALE,2006,189.0,Kirikkale,8.411105263157895,14.852559210526316,2.7402894736842107,373.902,15.540664473684211,10.148782608695653,16.886239130434785,3.878065217391304,109.764,19.209195652173914,93.42645323246944,0.5174361758383691,0.3083381294800969,0.3614581958620333,0.1895039095304312
KIRIKKALE,2007,111.0,Kirikkale,9.464355263157897,16.413309210526315,3.331993421052632,279.512,16.12492763157895,10.072565217391304,17.511739130434783,2.955173913043478,95.12,19.799695652173916,97.80875487106924,0.4898106903305605,0.3228011711916478,0.3298394153676957,0.1939731745871306
KIRIKKALE,2008,117.0,Kirikkale,9.023940983606558,15.674085245901638,3.087816393442623,325.668,15.90240655737705,11.014217391304348,17.94295652173913,4.389608695652174,118.194,18.262630434782608,81.52905282062588,0.4523580025187829,0.2681876737520588,0.3139231509119968,0.1638940151757148
KIRIKKALE,2009,238.0,Kirikkale,8.691960526315789,14.784611842105264,3.334486842105263,518.728,14.989894736842103,8.343369565217392,14.393869565217392,2.381608695652174,166.444,18.17643478260869,110.09207203247064,0.5601048803229648,0.3633401717243255,0.3966005535717892,0.2262910452324411
KIRIKKALE,2010,213.0,Kirikkale,10.421065789473683,16.69933552631579,4.901539473684211,527.444,15.16884210526316,10.470543478260868,17.16521739130435,4.048478260869565,121.212,19.77267391304348,94.94951933137398,0.5142623597381519,0.3133647502685607,0.3552449317798028,0.1867154860262712
KIRIKKALE,2011,237.0,Kirikkale,9.037967105263158,14.955118421052632,3.877677631578948,577.772,14.619157894736842,8.204934782608696,14.060304347826088,2.584608695652174,164.516,17.13095652173913,120.48870629724166,0.584051040570481,0.3976524960305001,0.3992934280045925,0.2422603533214732
KIRIKKALE,2012,215.0,Kirikkale,7.754360655737704,14.044806557377049,2.1420852459016397,422.11,16.211547540983606,9.244260869565217,15.37467391304348,3.349369565217392,155.606,19.582608695652173,87.75405221301708,0.4542695594708129,0.2886646454375556,0.3023995891883826,0.1777148002287002
KIRIKKALE,2013,277.0,Kirikkale,10.295394736842104,16.576197368421052,4.766046052631578,422.958,15.371138157894736,11.224239130434784,17.694608695652175,4.985173913043479,120.55,18.968565217391305,105.26245236025234,0.5665103164895192,0.34740083287212,0.3827945189164518,0.2129343994547049
KIRIKKALE,2014,237.0,Kirikkale,9.955710526315787,16.859486842105262,4.118572368421053,305.346,15.800625000000002,11.359826086956522,18.20730434782609,4.979956521739131,150.6,18.61473913043478,79.6380417264727,0.4750446013036442,0.262831820879448,0.3107709637178175,0.1614575966946779
KIRIKKALE,2015,262.0,Kirikkale,8.801769736842104,14.88644736842105,3.5323223684210525,512.03,14.809585526315791,9.237913043478262,15.541217391304349,3.1410652173913043,182.758,18.609478260869565,122.81293280254854,0.5953165827488572,0.4053232105694676,0.4169643878127266,0.250724935000297
KIRIKKALE,2016,258.0,Kirikkale,10.016970491803278,16.61215737704918,4.282301639344262,386.764,15.595022950819672,10.987391304347826,17.672347826086956,4.542065217391304,163.186,18.54569565217391,99.30732941249084,0.5682787494237491,0.3266688467516145,0.3987192273233331,0.1989144923688722
KIRIKKALE,2017,235.0,Kirikkale,8.546532894736842,15.17178947368421,2.6220263157894736,317.466,15.753151315789472,9.989369565217393,16.79204347826087,3.426608695652174,135.972,18.52076086956522,86.05485556459863,0.5109368022887631,0.2840094243056064,0.3578661035319289,0.1784437423847145
KIRIKKALE,2018,234.0,Kirikkale,10.812473684210527,17.274559210526316,5.202131578947369,463.278,15.53713157894737,12.702043478260869,19.19717391304348,6.508217391304347,190.396,19.121021739130438,102.53964315032708,0.6174494036743301,0.3384146638624659,0.4507674662348319,0.2134277466964629
KIRIKKALE,2019,226.0,Kirikkale,9.475467105263158,15.716605263157897,3.9997171052631577,464.448,15.33953289473684,9.975434782608696,16.59726086956522,3.7766739130434783,102.156,19.27860869565217,105.44407432254492,0.5515661972110131,0.3480002452889271,0.3780337651040593,0.2123904806165672
KIRIKKALE,2020,214.0,Kirikkale,10.114977049180329,16.864596721311475,4.286419672131148,360.288,15.835750819672132,10.13854347826087,17.344021739130437,3.345413043478261,100.296,19.666891304347825,91.86370626970673,0.564395190272371,0.3021832443082455,0.4020023344671519,0.1890131835585368
KIRIKKALE,2021,119.0,Kirikkale,10.208381578947368,16.96979605263158,4.385848684210527,297.27,15.641598684210528,10.001108695652174,16.81958695652174,3.5183695652173914,110.942,18.70821739130435,83.28341554179445,0.5103945005863556,0.2748627575636788,0.3653059507883817,0.1737381518931736
KIRIKKALE,2022,225.0,Kirikkale,8.507605263157894,15.075361842105265,2.774355263157895,385.54,15.43725657894737,8.57336956521739,15.125565217391308,2.2922391304347824,82.81,18.85734782608696,88.75639567993713,0.4969517326654997,0.2929253982836208,0.3338345253779321,0.1771285017967662
