date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,15.87,22.24,11.28,0.72,7.67
2004-10-02,13.57,20.55,9.7,2.68,14.46
2004-10-03,10.92,15.56,8.27,5.02,10.06
2004-10-04,10.07,14.53,7.71,1.38,10.99
2004-10-05,9.65,14.53,6.78,0.05,10.23
2004-10-06,10.19,16.52,5.86,0.73,10.54
2004-10-07,13.32,20.51,9.23,1.15,12.77
2004-10-08,13.58,19.43,8.9,6.12,13.08
2004-10-09,12.1,16.32,8.32,1.47,8.75
2004-10-10,12.66,21.36,4.81,0.0,16.46
2004-10-11,15.57,25.57,7.37,0.02,16.2
2004-10-12,7.9,12.27,3.39,10.69,3.72
2004-10-13,3.49,7.53,-0.34,0.73,5.99
2004-10-14,5.95,13.68,-1.7,0.0,13.64
2004-10-15,12.07,20.63,4.91,0.0,12.2
2004-10-16,13.79,20.37,8.27,0.0,8.74
2004-10-17,13.84,21.04,9.19,0.07,9.24
2004-10-18,16.71,26.44,10.81,0.0,14.59
2004-10-19,14.4,22.98,9.41,0.06,10.93
2004-10-20,11.86,14.93,8.86,4.48,5.81
2004-10-21,9.15,15.25,5.37,0.15,13.77
2004-10-22,7.94,15.52,3.09,0.0,11.76
2004-10-23,10.51,18.51,4.97,0.0,14.37
2004-10-24,11.36,21.11,4.59,0.0,13.41
2004-10-25,12.19,21.67,6.42,0.0,13.96
2004-10-26,13.98,23.03,8.15,0.0,13.84
2004-10-27,15.25,25.37,7.14,0.0,11.96
2004-10-28,15.07,23.48,9.24,0.04,11.52
2004-10-29,14.03,21.04,9.55,0.0,10.04
2004-10-30,14.3,20.82,10.38,0.03,11.22
2004-10-31,13.88,21.26,9.37,0.0,12.37
2004-11-01,14.06,22.17,7.83,0.0,12.55
2004-11-02,12.35,20.56,7.42,0.41,9.58
2004-11-03,8.11,12.62,4.72,3.16,6.88
2004-11-04,4.83,11.01,0.67,0.66,11.01
2004-11-05,4.37,13.48,-1.23,0.0,12.78
2004-11-06,7.33,16.92,0.55,0.0,12.55
2004-11-07,7.75,15.29,2.05,0.07,7.6
2004-11-08,10.57,19.49,4.12,0.0,10.53
2004-11-09,11.84,19.76,5.14,0.0,9.88
2004-11-10,12.84,19.26,7.64,0.0,10.49
2004-11-11,12.68,18.83,8.36,0.0,9.6
2004-11-12,11.74,18.02,8.24,0.0,8.79
2004-11-13,11.83,19.48,5.83,0.0,10.15
2004-11-14,11.88,21.19,5.77,0.0,10.8
2004-11-15,12.36,18.32,8.95,0.47,3.32
2004-11-16,10.45,15.23,6.98,3.16,5.19
2004-11-17,4.32,6.78,1.96,11.93,4.61
2004-11-18,3.4,8.67,-0.46,1.07,8.98
2004-11-19,4.6,14.69,-1.49,0.0,10.67
2004-11-20,4.19,12.12,-0.97,10.72,5.32
2004-11-21,-1.7,0.42,-3.87,13.46,2.4
2004-11-22,-4.0,-2.2,-6.51,8.99,2.56
2004-11-23,-4.08,-0.9,-6.27,3.54,5.57
2004-11-24,-2.6,0.61,-6.02,1.42,3.11
