date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,19.66,25.33,15.74,0.0,16.5
2004-10-02,19.44,24.51,16.17,0.04,15.26
2004-10-03,17.2,19.98,15.18,1.43,13.05
2004-10-04,16.35,19.31,13.92,0.79,11.84
2004-10-05,17.15,20.03,14.55,1.11,11.48
2004-10-06,16.34,17.98,14.44,3.58,12.34
2004-10-07,15.79,17.15,14.0,13.41,5.31
2004-10-08,15.18,18.27,13.27,1.39,5.54
2004-10-09,16.64,22.27,12.22,0.11,14.45
2004-10-10,18.05,24.7,12.7,0.0,14.68
2004-10-11,18.55,23.74,15.41,3.66,9.49
2004-10-12,14.04,15.71,12.46,15.24,3.58
2004-10-13,13.36,15.37,12.15,0.43,7.85
2004-10-14,13.24,15.0,12.17,0.11,5.22
2004-10-15,15.01,18.81,12.18,0.04,11.4
2004-10-16,17.8,22.9,11.8,0.25,12.44
2004-10-17,20.42,25.68,16.09,0.09,11.58
2004-10-18,18.57,22.66,15.09,0.0,12.04
2004-10-19,18.68,24.88,14.28,0.05,12.38
2004-10-20,18.25,22.84,15.34,0.02,8.17
2004-10-21,16.67,20.9,13.62,0.0,13.32
2004-10-22,15.65,18.77,13.66,0.1,3.15
2004-10-23,14.96,19.36,12.29,0.0,13.15
2004-10-24,15.99,21.72,12.5,0.0,11.58
2004-10-25,16.17,21.72,13.25,0.04,12.17
2004-10-26,16.05,21.59,12.54,0.0,10.04
2004-10-27,16.68,21.56,13.18,0.0,8.9
2004-10-28,17.64,22.92,13.47,0.0,11.14
2004-10-29,17.6,22.96,14.28,0.04,9.87
2004-10-30,16.67,22.56,13.3,0.0,10.56
2004-10-31,17.37,23.79,13.24,0.0,11.37
2004-11-01,17.84,24.01,12.81,0.01,10.94
2004-11-02,16.09,19.45,13.84,0.11,2.56
2004-11-03,14.15,16.32,12.84,0.02,4.28
2004-11-04,13.63,15.64,12.45,0.01,6.7
2004-11-05,13.69,17.1,11.11,0.0,10.13
2004-11-06,13.49,16.73,10.72,0.0,8.05
2004-11-07,12.51,16.67,9.27,0.01,10.08
2004-11-08,14.83,19.51,10.76,0.03,9.34
2004-11-09,17.57,21.96,14.67,0.24,9.09
2004-11-10,16.32,18.88,13.77,1.56,5.96
2004-11-11,15.32,19.74,12.59,0.1,8.23
2004-11-12,15.09,18.62,13.21,0.5,4.5
2004-11-13,15.44,20.2,13.11,0.12,8.72
2004-11-14,17.09,23.08,12.49,2.69,3.04
2004-11-15,16.66,20.13,9.73,4.01,3.69
2004-11-16,8.92,9.7,7.75,13.27,2.5
2004-11-17,7.83,10.77,5.37,0.45,5.78
2004-11-18,7.77,13.06,3.63,0.01,10.09
2004-11-19,12.07,16.65,7.16,0.05,9.27
2004-11-20,8.25,15.18,2.88,15.81,2.1
2004-11-21,3.26,7.25,0.33,0.69,8.72
2004-11-22,2.48,6.4,0.17,1.45,6.4
2004-11-23,4.57,9.5,-0.77,0.22,4.06
