date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,14.56,23.86,7.49,0.0,20.49
2004-10-02,11.78,20.67,4.64,0.0,19.2
2004-10-03,10.4,18.71,3.71,0.01,18.11
2004-10-04,9.1,17.37,2.8,0.63,16.08
2004-10-05,9.4,19.23,2.86,0.67,17.42
2004-10-06,9.42,18.27,1.84,0.01,18.29
2004-10-07,10.29,19.55,2.01,0.01,16.66
2004-10-08,11.83,19.71,6.33,0.24,16.05
2004-10-09,11.59,20.1,5.61,0.38,16.47
2004-10-10,8.58,18.21,1.05,0.0,17.55
2004-10-11,7.66,17.96,0.27,0.0,19.0
2004-10-12,8.77,17.88,0.92,0.15,17.05
2004-10-13,8.19,15.41,4.03,1.84,7.68
2004-10-14,7.31,13.82,2.99,1.17,11.79
2004-10-15,7.6,15.62,2.58,0.24,14.85
2004-10-16,6.9,14.16,1.29,1.03,14.4
2004-10-17,7.44,14.36,2.46,0.06,13.89
2004-10-18,8.31,16.02,2.93,0.0,15.53
2004-10-19,8.98,16.64,2.85,0.0,16.21
2004-10-20,8.5,17.22,2.16,0.0,15.17
2004-10-21,5.66,12.52,1.17,10.65,6.95
2004-10-22,2.26,9.68,-4.18,2.3,12.58
2004-10-23,2.75,11.71,-4.08,0.0,16.12
2004-10-24,5.1,14.53,-2.51,0.0,16.8
2004-10-25,3.6,12.55,-2.31,0.0,15.05
2004-10-26,4.95,14.07,-1.78,0.0,16.0
2004-10-27,5.1,14.48,-1.68,0.0,15.81
2004-10-28,5.38,13.23,-0.07,0.0,13.62
2004-10-29,6.62,13.33,0.96,0.1,12.19
2004-10-30,4.45,7.88,2.41,0.44,9.6
2004-10-31,4.94,10.51,1.89,3.46,9.25
2004-11-01,5.93,10.97,2.1,0.55,6.09
2004-11-02,4.91,11.73,-0.1,0.02,9.86
2004-11-03,2.88,9.9,-2.11,0.38,10.29
2004-11-04,2.65,7.81,-1.56,4.94,5.28
2004-11-05,1.31,6.58,-3.72,1.39,9.58
2004-11-06,0.53,7.85,-4.65,0.0,13.06
2004-11-07,2.77,8.2,-2.42,1.95,10.37
2004-11-08,3.97,9.42,0.53,0.78,7.24
2004-11-09,1.94,5.29,-0.47,0.16,6.49
2004-11-10,2.52,9.46,-2.09,1.09,9.69
2004-11-11,2.88,8.98,-2.45,1.06,9.17
2004-11-12,3.0,7.65,-0.12,2.11,9.81
2004-11-13,2.44,8.47,-0.91,0.0,12.19
2004-11-14,2.59,8.85,-1.77,0.0,11.9
2004-11-15,1.41,9.41,-3.35,0.0,12.8
2004-11-16,1.09,7.49,-2.71,0.67,5.07
2004-11-17,0.96,7.1,-3.22,6.33,8.1
2004-11-18,-2.15,1.8,-6.53,13.81,4.18
2004-11-19,-2.68,4.61,-6.5,0.47,11.04
2004-11-20,-3.37,3.43,-6.58,0.0,12.36
2004-11-21,-1.92,4.36,-5.55,0.02,10.96
2004-11-22,-1.48,4.02,-5.46,2.97,4.66
2004-11-23,-7.78,-2.23,-16.2,11.13,1.25
2004-11-24,-13.56,-6.59,-19.88,1.8,4.42
2004-11-25,-9.0,-1.37,-15.44,0.02,6.13
2004-11-26,-7.88,-0.4,-12.27,0.56,3.64
2004-11-27,-10.62,-4.34,-17.08,6.36,4.96
2004-11-28,-12.5,-2.54,-18.86,0.21,6.77
2004-11-29,-11.67,-3.46,-16.12,0.0,7.46
2004-11-30,-10.02,-0.45,-16.21,0.0,7.34
2004-12-01,-10.16,-2.21,-15.18,1.09,9.21
2004-12-02,-12.33,-5.16,-17.03,0.02,10.95
2004-12-03,-7.78,1.0,-13.03,0.0,9.82
2004-12-04,-6.21,1.86,-10.18,0.0,11.01
2004-12-05,-5.49,0.96,-11.1,1.76,8.51
2004-12-06,-6.26,-1.9,-11.06,0.72,8.47
2004-12-07,-8.52,-0.27,-13.32,0.0,9.22
2004-12-08,-8.9,-1.98,-12.9,0.0,9.24
2004-12-09,-8.91,-0.7,-13.45,0.0,9.22
2004-12-10,-12.82,-6.26,-16.41,0.0,8.94
2004-12-11,-11.73,-4.75,-16.97,3.03,8.93
2004-12-12,-13.64,-7.53,-18.61,1.81,9.34
2004-12-13,-13.41,-5.2,-18.02,0.0,10.11
2004-12-14,-11.92,-5.79,-17.22,2.72,9.44
2004-12-15,-12.65,-8.6,-16.16,17.2,4.97
2004-12-16,-16.85,-12.64,-19.81,1.59,6.65
2004-12-17,-17.63,-11.69,-22.37,0.01,10.15
2004-12-18,-16.83,-6.35,-24.27,0.0,10.64
