date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,19.77,27.4,13.53,0.0,16.19
2004-10-02,16.68,23.67,11.04,0.01,16.44
2004-10-03,14.65,20.42,9.87,0.19,10.4
2004-10-04,12.81,18.06,8.26,0.0,11.78
2004-10-05,11.15,17.41,6.79,0.0,13.39
2004-10-06,12.72,22.24,6.58,0.15,16.02
2004-10-07,15.16,21.92,8.47,1.27,12.85
2004-10-08,14.51,20.37,9.88,3.36,11.51
2004-10-09,12.78,18.37,7.89,1.84,12.29
2004-10-10,13.34,21.26,6.18,0.0,17.02
2004-10-11,15.31,24.69,6.88,0.0,16.78
2004-10-12,13.65,23.2,7.76,0.28,9.41
2004-10-13,7.68,13.09,2.87,0.66,5.93
2004-10-14,7.89,16.06,0.51,0.0,10.75
2004-10-15,14.2,23.56,5.96,0.0,11.98
2004-10-16,15.37,22.77,9.19,0.0,11.27
2004-10-17,16.51,25.04,9.71,0.0,9.91
2004-10-18,18.48,28.29,11.52,0.0,14.45
2004-10-19,17.16,25.23,10.9,0.0,13.04
2004-10-20,14.43,20.24,10.57,1.25,6.04
2004-10-21,11.66,19.08,6.24,0.55,14.9
2004-10-22,10.7,18.04,5.67,0.0,11.77
2004-10-23,10.59,19.89,2.54,0.0,15.26
2004-10-24,13.79,23.04,6.88,0.0,13.87
2004-10-25,13.32,22.15,5.96,0.0,14.44
2004-10-26,14.56,23.63,6.1,0.0,14.3
2004-10-27,16.21,24.68,9.33,0.0,12.44
2004-10-28,16.23,22.56,10.21,0.0,12.46
2004-10-29,16.52,21.47,12.9,0.24,11.26
2004-10-30,15.3,21.94,9.38,0.02,11.74
2004-10-31,14.98,22.07,8.73,0.0,12.81
2004-11-01,14.75,22.57,8.38,0.0,13.1
2004-11-02,14.82,24.39,8.35,0.0,12.22
2004-11-03,11.72,18.34,8.31,0.04,12.15
2004-11-04,7.42,14.47,1.05,0.05,13.11
2004-11-05,4.88,15.0,-1.82,0.0,13.3
2004-11-06,8.36,17.41,0.76,0.0,13.26
2004-11-07,10.45,17.42,5.75,0.08,8.27
2004-11-08,11.69,19.15,6.74,0.0,10.72
2004-11-09,12.64,19.87,6.6,0.0,10.05
2004-11-10,13.25,19.41,7.91,0.0,10.51
2004-11-11,13.26,19.09,9.0,0.0,9.76
2004-11-12,11.98,20.25,5.96,0.0,10.49
2004-11-13,12.52,20.4,5.94,0.0,9.89
2004-11-14,12.84,21.85,6.08,0.0,10.65
2004-11-15,13.58,20.07,9.57,1.16,3.71
2004-11-16,11.14,16.42,7.55,2.18,6.45
2004-11-17,5.85,10.16,0.35,8.41,6.14
2004-11-18,2.66,8.73,-1.76,0.0,10.69
2004-11-19,3.27,11.85,-3.05,0.0,11.27
2004-11-20,8.03,13.99,1.29,8.79,3.33
2004-11-21,-0.54,1.49,-2.91,12.34,3.08
2004-11-22,-3.89,-0.95,-9.05,2.78,2.84
2004-11-23,-5.86,0.33,-10.1,0.13,7.83
2004-11-24,-2.51,3.36,-7.35,0.23,4.41
2004-11-25,-2.35,0.57,-5.83,12.29,2.08
2004-11-26,-4.56,0.5,-11.19,2.99,4.73
2004-11-27,-6.37,-0.26,-11.24,0.0,3.12
2004-11-28,-6.01,0.75,-11.34,0.0,5.48
2004-11-29,-3.44,3.37,-7.79,0.01,8.27
2004-11-30,-0.46,5.65,-4.65,0.12,4.99
2004-12-01,2.19,7.62,-1.76,0.29,4.94
2004-12-02,0.35,7.25,-3.35,0.0,5.02
2004-12-03,3.13,11.44,-2.48,0.01,5.61
2004-12-04,4.48,12.16,-1.06,0.02,4.68
2004-12-05,3.28,7.01,-1.95,0.25,4.4
2004-12-06,0.25,6.51,-3.32,0.02,6.21
2004-12-07,-1.05,4.01,-3.59,2.24,2.68
2004-12-08,-0.62,4.3,-4.22,0.04,8.18
2004-12-09,-0.92,6.2,-4.25,0.01,7.16
2004-12-10,-0.9,3.21,-3.65,0.02,6.45
2004-12-11,-1.54,2.47,-3.77,0.07,4.68
2004-12-12,-0.67,3.66,-3.58,0.02,8.33
2004-12-13,-0.55,5.48,-4.22,0.01,6.07
2004-12-14,-1.51,2.84,-4.51,0.27,5.54
2004-12-15,-4.6,-0.08,-8.56,0.05,6.43
2004-12-16,-5.99,-1.0,-9.69,0.0,9.07
2004-12-17,-5.63,0.96,-10.54,0.0,9.11
2004-12-18,-2.89,5.1,-9.67,0.0,8.53
2004-12-19,0.35,5.24,-1.5,0.0,5.53
2004-12-20,1.04,7.31,-1.81,0.08,4.0
2004-12-21,2.53,7.42,-0.28,0.11,5.55
2004-12-22,1.35,5.72,-0.63,2.43,2.97
2004-12-23,1.3,5.33,-1.93,5.71,4.77
2004-12-24,-0.28,4.78,-2.59,0.16,7.22
2004-12-25,-0.57,4.42,-3.24,0.01,6.41
2004-12-26,-2.29,3.39,-5.05,0.0,6.91
2004-12-27,-0.44,5.77,-4.59,0.0,5.13
2004-12-28,2.56,10.15,-0.81,0.0,8.91
2004-12-29,2.4,7.15,-0.55,0.31,5.72
2004-12-30,3.96,11.83,-1.27,0.0,6.5
2004-12-31,3.61,10.31,0.35,0.01,8.59
2005-01-01,2.82,11.2,-2.16,0.18,6.89
2005-01-02,1.08,6.77,-2.92,2.19,4.28
2005-01-03,0.16,4.89,-3.2,0.04,7.27
2005-01-04,-0.06,4.24,-2.02,0.16,5.83
2005-01-05,-1.95,2.68,-4.92,0.11,5.5
2005-01-06,-0.64,5.53,-4.0,0.13,4.09
2005-01-07,0.67,4.75,-3.2,0.28,3.96
2005-01-08,0.85,5.75,-1.87,0.01,4.3
2005-01-09,-0.35,6.26,-3.48,0.0,9.57
2005-01-10,-0.07,7.92,-3.74,0.0,9.81
2005-01-11,0.32,7.7,-3.54,0.13,9.93
2005-01-12,3.03,10.04,-2.07,0.0,9.73
2005-01-13,4.48,11.01,0.97,0.0,10.35
2005-01-14,2.82,9.36,-1.0,0.05,9.44
2005-01-15,3.39,8.51,-0.05,1.33,3.57
2005-01-16,1.88,8.19,-2.28,2.25,4.06
2005-01-17,1.82,8.83,-1.8,0.02,7.45
2005-01-18,1.42,7.74,-2.87,0.0,8.45
2005-01-19,2.49,7.13,-1.4,0.0,8.81
2005-01-20,1.03,8.51,-3.25,0.0,9.69
2005-01-21,1.85,7.55,-2.22,0.28,3.76
2005-01-22,3.12,8.58,-0.7,0.13,5.2
2005-01-23,-0.53,1.58,-3.65,8.43,1.79
2005-01-24,-4.38,0.26,-8.23,0.1,7.48
2005-01-25,-1.19,4.79,-7.71,0.74,3.87
2005-01-26,1.84,8.19,-0.89,0.65,6.18
2005-01-27,2.02,9.65,-2.6,0.02,7.3
2005-01-28,4.02,9.09,0.25,2.58,2.79
2005-01-29,6.79,15.27,-0.13,2.28,6.59
2005-01-30,5.32,11.87,-1.1,9.77,6.67
2005-01-31,-0.4,4.87,-4.11,0.26,9.67
2005-02-01,-1.52,3.05,-4.89,3.44,5.96
2005-02-02,-2.17,3.15,-6.04,0.0,6.59
2005-02-03,-0.16,5.17,-4.45,0.07,9.09
2005-02-04,0.96,5.91,-1.61,0.4,7.63
2005-02-05,-0.14,5.03,-6.02,0.26,9.28
2005-02-06,-3.67,0.61,-6.3,0.13,9.88
2005-02-07,-3.28,0.09,-6.19,0.18,8.27
2005-02-08,-4.08,0.47,-7.9,0.39,12.89
2005-02-09,-5.97,-0.46,-10.97,0.0,13.1
2005-02-10,-6.5,-1.46,-11.37,0.0,11.0
2005-02-11,-5.57,-1.09,-9.9,0.0,10.36
2005-02-12,-4.21,0.65,-9.04,0.0,13.47
2005-02-13,-2.03,4.85,-9.09,0.01,9.62
2005-02-14,2.45,8.56,-1.45,0.99,5.11
2005-02-15,2.76,10.95,-2.52,0.0,13.82
2005-02-16,1.58,6.86,-3.07,0.0,6.34
2005-02-17,4.86,12.14,-0.6,1.7,6.09
2005-02-18,3.26,7.25,1.01,8.49,4.42
2005-02-19,2.51,8.24,-1.79,4.08,11.61
2005-02-20,1.63,7.15,-2.39,1.21,8.46
2005-02-21,1.88,7.15,-2.7,0.03,12.73
2005-02-22,3.28,9.1,-0.82,1.5,9.58
2005-02-23,4.57,11.81,-0.5,0.0,15.41
2005-02-24,5.05,11.95,-0.22,0.19,13.17
2005-02-25,5.87,12.96,-0.23,0.0,14.86
2005-02-26,4.55,10.47,-0.18,1.14,8.01
2005-02-27,6.91,12.81,1.72,6.52,9.32
