date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,18.41,25.45,11.86,0.0,19.86
2004-10-02,15.2,23.8,8.04,0.0,19.48
2004-10-03,13.44,21.14,6.76,0.0,17.77
2004-10-04,12.78,20.37,6.46,0.03,17.86
2004-10-05,13.51,20.02,8.19,0.52,12.99
2004-10-06,11.15,17.82,5.64,1.93,11.93
2004-10-07,11.31,15.04,8.75,9.47,7.34
2004-10-08,10.93,14.7,8.56,5.44,9.96
2004-10-09,12.07,17.61,7.15,0.11,13.31
2004-10-10,14.19,20.26,8.16,0.0,17.97
2004-10-11,15.42,22.47,9.83,0.0,17.62
2004-10-12,15.48,22.91,10.58,0.0,15.08
2004-10-13,12.86,19.79,7.32,0.21,8.93
2004-10-14,13.73,21.32,6.18,0.04,16.26
2004-10-15,15.4,22.16,10.34,0.0,15.3
2004-10-16,16.38,21.97,11.28,0.0,14.79
2004-10-17,17.12,24.29,11.49,0.0,13.8
2004-10-18,17.39,25.07,12.01,0.0,16.2
2004-10-19,16.74,23.49,11.69,0.0,15.7
2004-10-20,15.67,22.26,11.88,0.0,13.24
2004-10-21,13.71,19.56,8.68,0.0,15.96
2004-10-22,14.11,21.08,9.51,0.0,15.54
2004-10-23,13.91,20.86,7.57,0.0,15.18
2004-10-24,14.84,21.32,9.54,0.0,14.91
2004-10-25,14.9,21.8,8.92,0.0,14.35
2004-10-26,14.2,22.03,8.31,0.0,14.3
2004-10-27,15.75,23.32,10.36,0.0,11.84
2004-10-28,14.95,21.18,9.73,0.0,12.62
2004-10-29,14.34,20.54,9.64,0.02,12.88
2004-10-30,13.9,20.55,8.38,0.0,12.97
2004-10-31,13.88,20.8,8.79,0.0,13.81
2004-11-01,13.57,20.67,7.85,0.0,13.87
2004-11-02,13.67,21.85,7.7,0.0,13.58
2004-11-03,12.22,19.85,6.54,0.0,13.45
2004-11-04,9.68,16.49,5.34,0.0,13.34
2004-11-05,8.41,16.92,0.65,0.03,14.05
2004-11-06,10.6,15.43,7.25,0.1,10.96
2004-11-07,10.27,15.48,6.35,1.32,8.18
2004-11-08,10.49,15.12,7.3,0.61,8.71
2004-11-09,9.68,14.83,6.75,1.81,7.19
2004-11-10,10.14,13.57,7.1,0.95,7.09
2004-11-11,12.12,16.59,7.85,0.0,10.29
2004-11-12,12.43,18.03,7.37,0.0,11.54
2004-11-13,12.24,18.41,7.48,0.0,11.71
2004-11-14,10.64,16.97,6.04,4.16,7.44
2004-11-15,10.81,13.92,8.82,12.31,3.52
2004-11-16,9.34,13.52,6.78,3.9,8.4
2004-11-17,4.98,8.04,0.86,2.08,3.9
2004-11-18,2.69,9.12,-2.55,0.0,12.0
2004-11-19,4.43,12.29,-0.17,0.01,12.17
2004-11-20,7.68,11.76,3.11,8.43,4.37
2004-11-21,1.11,8.15,-4.14,5.56,8.47
2004-11-22,-4.13,-1.48,-6.59,0.04,5.65
2004-11-23,-2.74,1.71,-5.58,0.0,11.29
2004-11-24,0.0,5.68,-3.69,1.58,7.43
2004-11-25,-1.63,2.63,-5.17,8.81,4.15
2004-11-26,-4.96,-1.45,-8.17,0.1,7.67
2004-11-27,-4.83,0.79,-8.69,0.0,10.69
2004-11-28,-0.71,5.78,-5.79,0.0,9.31
2004-11-29,1.44,7.2,-2.21,0.02,10.28
2004-11-30,2.6,7.32,-0.5,0.08,6.17
2004-12-01,3.33,8.64,0.94,0.55,6.54
2004-12-02,4.46,11.05,-0.16,0.0,9.37
2004-12-03,6.87,13.26,2.75,0.0,9.74
2004-12-04,7.46,14.88,3.17,0.0,7.36
2004-12-05,5.15,8.69,2.61,0.92,3.11
2004-12-06,3.93,9.43,0.33,0.06,8.85
2004-12-07,2.53,7.96,-2.16,1.63,3.18
2004-12-08,-1.31,4.73,-4.39,0.02,10.33
2004-12-09,0.61,7.93,-4.63,0.0,10.11
2004-12-10,0.5,6.35,-3.52,0.01,8.27
2004-12-11,-0.21,4.81,-4.7,0.16,7.83
2004-12-12,-1.65,4.21,-4.68,0.0,10.55
2004-12-13,0.05,7.41,-4.03,0.0,10.64
2004-12-14,-1.03,3.92,-4.72,0.0,6.5
2004-12-15,-4.86,-1.34,-7.69,0.0,9.63
2004-12-16,-5.95,0.13,-10.23,0.0,10.66
2004-12-17,-3.16,4.44,-9.81,0.0,10.13
2004-12-18,-0.91,2.37,-5.02,1.48,4.37
2004-12-19,0.83,2.57,-0.45,4.76,6.72
2004-12-20,1.77,3.89,0.37,2.08,4.87
2004-12-21,2.71,5.82,1.23,2.33,4.99
2004-12-22,2.51,5.3,-0.06,5.97,3.44
2004-12-23,1.81,5.1,-0.49,0.79,5.06
2004-12-24,-0.32,5.0,-4.13,0.24,8.24
2004-12-25,-1.76,4.32,-5.0,0.0,10.14
2004-12-26,0.32,8.19,-4.64,0.0,10.31
2004-12-27,3.27,8.51,0.63,0.0,3.78
2004-12-28,4.37,9.14,2.03,0.01,6.98
2004-12-29,4.67,7.24,0.81,0.06,5.28
2004-12-30,5.98,9.24,3.12,0.01,6.05
2004-12-31,4.53,12.42,0.09,0.07,8.14
2005-01-01,3.45,9.25,-0.1,0.58,6.53
2005-01-02,1.24,5.75,-1.44,0.84,3.46
2005-01-03,-0.84,4.4,-3.7,0.01,7.37
2005-01-04,-1.47,3.72,-4.35,0.15,5.79
2005-01-05,-2.1,2.77,-5.25,0.02,6.58
2005-01-06,0.19,5.12,-2.98,0.0,9.79
2005-01-07,0.81,6.22,-1.98,0.02,7.82
2005-01-08,-0.45,5.6,-3.84,0.01,8.38
2005-01-09,0.49,7.81,-4.64,0.0,11.02
2005-01-10,1.73,8.76,-1.33,0.0,10.98
2005-01-11,1.12,8.55,-2.88,0.0,11.21
2005-01-12,3.75,11.12,-1.45,0.0,11.25
2005-01-13,4.04,10.94,0.8,0.0,10.3
2005-01-14,2.36,5.81,0.78,1.42,8.55
2005-01-15,1.57,4.9,-0.28,12.86,5.5
2005-01-16,0.74,2.66,-1.47,24.09,2.46
2005-01-17,-0.39,1.02,-2.83,11.54,5.15
2005-01-18,-1.08,3.18,-4.67,0.2,6.95
2005-01-19,-0.81,4.28,-3.99,0.11,8.6
2005-01-20,0.93,4.66,-2.58,1.33,9.56
2005-01-21,2.54,4.7,1.49,7.21,6.06
2005-01-22,2.19,5.14,0.31,2.32,5.88
2005-01-23,-1.37,1.79,-7.34,6.21,4.51
2005-01-24,-4.56,0.68,-8.02,0.0,9.4
2005-01-25,-0.05,2.97,-5.06,2.12,3.57
2005-01-26,3.15,5.11,1.99,4.24,6.59
2005-01-27,4.19,6.42,1.91,1.58,8.06
2005-01-28,5.47,7.45,4.06,4.84,6.6
2005-01-29,7.86,11.68,5.74,1.8,8.24
2005-01-30,4.9,8.19,-0.75,2.84,6.88
2005-01-31,0.91,6.2,-2.47,2.34,9.65
2005-02-01,-0.86,3.14,-3.28,0.52,6.79
2005-02-02,-1.07,3.23,-3.94,0.16,8.33
2005-02-03,1.09,3.41,-1.2,12.24,3.71
2005-02-04,-0.97,2.55,-4.07,5.35,7.94
2005-02-05,-2.32,1.78,-5.45,2.06,4.67
2005-02-06,-6.11,-1.43,-8.76,0.01,9.68
