date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,19.71,26.59,14.1,0.0,17.78
2004-10-02,16.8,24.55,10.74,0.0,18.92
2004-10-03,13.72,20.98,8.27,0.17,16.0
2004-10-04,11.49,18.58,5.38,0.0,17.19
2004-10-05,11.37,20.85,3.64,0.0,19.41
2004-10-06,13.78,24.17,5.01,0.01,14.63
2004-10-07,13.95,22.21,7.65,0.1,14.61
2004-10-08,12.83,18.61,7.69,2.89,14.41
2004-10-09,11.69,16.92,7.82,0.36,13.36
2004-10-10,12.77,19.89,7.02,0.03,15.5
2004-10-11,14.69,23.28,7.36,0.0,18.04
2004-10-12,14.25,24.23,7.06,0.0,17.51
2004-10-13,10.51,18.83,5.18,0.06,15.41
2004-10-14,13.03,20.84,5.15,0.08,16.13
2004-10-15,14.9,21.39,8.65,0.0,15.94
2004-10-16,14.73,21.42,9.02,0.0,13.41
2004-10-17,16.05,23.57,9.05,0.0,16.13
2004-10-18,17.74,26.04,11.62,0.0,15.23
2004-10-19,17.63,25.76,11.08,0.0,15.26
2004-10-20,15.0,21.57,9.37,0.38,12.94
2004-10-21,10.88,16.47,7.18,0.84,13.21
2004-10-22,10.57,17.81,6.3,0.0,12.18
2004-10-23,11.43,19.88,5.2,0.0,16.26
2004-10-24,12.7,21.03,5.07,0.0,15.34
2004-10-25,13.15,21.44,7.74,0.0,15.45
2004-10-26,13.72,23.31,6.81,0.0,15.1
2004-10-27,15.57,24.55,9.48,0.0,11.36
2004-10-28,16.31,24.22,10.21,0.06,13.0
2004-10-29,13.15,19.31,8.69,4.07,5.54
2004-10-30,12.64,18.08,7.75,0.82,9.22
2004-10-31,12.38,18.79,8.37,0.01,12.74
2004-11-01,12.27,19.55,6.7,0.0,13.99
2004-11-02,13.56,20.69,8.35,0.0,13.85
2004-11-03,11.34,18.7,5.77,0.0,13.42
2004-11-04,6.48,13.78,-0.47,0.01,12.7
2004-11-05,7.03,17.51,-2.55,0.0,14.65
2004-11-06,9.24,16.14,4.45,0.19,11.27
2004-11-07,9.33,15.08,5.28,0.01,11.06
2004-11-08,9.77,16.25,4.74,0.05,9.81
2004-11-09,10.59,16.5,6.85,0.05,7.8
2004-11-10,10.31,16.86,5.07,0.01,10.3
2004-11-11,10.5,15.82,6.45,0.08,10.48
2004-11-12,10.61,17.65,4.88,0.0,12.23
2004-11-13,11.39,18.31,6.12,0.0,11.83
2004-11-14,11.56,19.58,5.46,0.0,11.7
2004-11-15,10.43,16.94,5.78,0.16,5.3
2004-11-16,10.12,14.82,7.42,11.01,8.09
2004-11-17,4.71,7.77,1.01,9.25,5.14
