date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,16.71,25.75,10.74,0.0,19.5
2004-10-02,15.12,23.61,7.11,0.28,17.63
2004-10-03,13.32,20.43,6.61,2.55,14.62
2004-10-04,10.22,17.32,4.39,0.77,10.31
2004-10-05,9.57,18.2,2.6,0.07,17.22
2004-10-06,11.7,20.85,3.92,0.43,16.22
2004-10-07,13.78,23.11,5.74,0.2,16.62
2004-10-08,15.09,22.43,10.67,4.85,16.35
2004-10-09,13.93,22.75,7.34,0.37,15.77
2004-10-10,10.46,18.28,4.57,0.04,17.55
2004-10-11,10.72,18.79,5.56,0.0,17.96
2004-10-12,11.14,19.91,4.66,0.16,16.63
2004-10-13,10.06,17.16,4.6,0.95,11.08
2004-10-14,9.38,16.97,1.55,0.49,11.83
2004-10-15,10.87,17.75,6.22,0.58,12.41
2004-10-16,10.83,17.62,5.29,1.32,12.9
2004-10-17,11.89,17.92,5.85,0.03,14.55
2004-10-18,12.09,19.76,6.88,0.01,15.72
2004-10-19,12.58,20.42,7.9,0.0,15.4
2004-10-20,12.5,20.58,6.92,0.0,13.72
2004-10-21,5.86,9.85,-1.45,7.56,2.03
2004-10-22,2.03,10.59,-4.43,2.05,10.2
2004-10-23,4.6,13.35,-3.81,0.0,16.01
2004-10-24,6.67,15.44,0.86,0.0,15.04
2004-10-25,8.25,16.42,2.18,0.0,14.81
2004-10-26,8.81,16.78,2.96,0.0,15.43
2004-10-27,9.99,19.32,2.95,0.0,14.38
2004-10-28,10.6,17.51,5.7,0.27,10.24
2004-10-29,10.55,18.31,5.58,0.09,12.22
2004-10-30,8.18,12.01,5.41,7.43,4.73
2004-10-31,7.89,13.29,3.81,1.76,9.01
2004-11-01,8.51,15.79,2.93,0.0,11.81
2004-11-02,9.16,15.94,4.34,0.02,11.44
2004-11-03,7.66,13.25,2.58,0.35,10.57
2004-11-04,3.22,6.89,-2.78,7.78,4.55
