date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,27.63,35.85,21.65,0.0,18.49
2004-10-02,25.98,31.56,21.4,0.0,18.96
2004-10-03,24.91,31.63,19.73,1.04,16.99
2004-10-04,24.69,32.03,19.15,0.06,17.97
2004-10-05,24.51,31.54,18.98,0.0,19.01
2004-10-06,23.27,29.66,18.48,2.54,14.86
2004-10-07,22.61,27.25,19.5,0.1,14.77
2004-10-08,20.86,25.93,16.65,0.35,16.6
2004-10-09,20.6,25.37,16.56,0.58,15.91
2004-10-10,20.99,26.68,16.59,1.27,16.83
2004-10-11,22.87,29.81,17.27,0.0,17.63
2004-10-12,25.32,32.93,19.03,0.0,16.61
2004-10-13,24.51,30.74,19.86,0.01,15.36
2004-10-14,22.7,26.03,19.04,0.95,16.1
2004-10-15,24.33,30.95,18.86,0.0,15.93
2004-10-16,24.63,30.95,19.67,0.0,14.49
2004-10-17,24.94,32.43,19.95,0.0,15.31
2004-10-18,25.33,33.48,19.25,0.0,15.42
2004-10-19,25.6,33.43,20.51,0.0,15.03
2004-10-20,24.09,30.72,19.29,0.42,15.18
2004-10-21,22.57,29.35,16.93,0.32,14.12
2004-10-22,21.12,28.33,16.07,0.0,14.97
2004-10-23,20.99,27.95,16.26,0.0,15.63
2004-10-24,21.69,28.79,15.89,0.0,14.54
2004-10-25,22.58,30.32,16.61,0.0,14.22
2004-10-26,24.17,31.35,18.59,0.0,13.23
2004-10-27,25.71,31.13,22.2,0.01,9.67
2004-10-28,25.97,32.87,21.24,0.54,11.8
2004-10-29,23.28,27.61,19.71,0.36,9.27
2004-10-30,20.84,25.1,18.13,0.14,12.95
2004-10-31,21.67,28.17,16.76,0.0,13.4
2004-11-01,21.5,27.74,16.98,0.0,13.06
2004-11-02,21.71,28.53,17.1,0.0,13.15
2004-11-03,21.47,28.49,16.42,0.0,13.65
2004-11-04,21.17,28.22,16.04,0.01,13.18
2004-11-05,19.82,26.82,14.64,0.0,13.41
2004-11-06,19.54,24.57,16.43,0.52,10.62
2004-11-07,18.37,22.97,15.1,1.98,9.58
2004-11-08,17.89,21.14,15.89,11.72,8.64
2004-11-09,17.26,20.56,14.41,7.71,6.87
2004-11-10,15.38,17.24,13.5,2.63,6.98
2004-11-11,17.18,22.05,13.9,0.12,11.21
2004-11-12,18.94,24.99,14.56,0.0,12.47
2004-11-13,18.67,25.05,13.95,0.0,12.74
2004-11-14,18.35,24.87,13.39,0.0,11.63
2004-11-15,16.95,21.33,14.25,0.12,6.19
2004-11-16,17.49,22.95,14.47,4.22,9.46
2004-11-17,15.25,19.76,11.73,15.76,6.78
2004-11-18,13.1,19.71,8.66,0.02,12.75
2004-11-19,12.85,18.42,7.9,0.12,11.84
2004-11-20,15.47,19.04,12.13,13.83,7.77
2004-11-21,15.5,17.62,9.71,54.15,2.79
2004-11-22,8.15,12.39,5.44,2.51,8.97
2004-11-23,5.49,10.62,1.63,0.0,12.24
2004-11-24,6.46,12.01,1.68,0.27,10.72
2004-11-25,11.24,15.95,7.02,20.34,1.99
2004-11-26,7.94,10.69,5.45,6.8,3.25
2004-11-27,5.12,10.87,1.86,0.04,12.0
2004-11-28,6.25,12.11,1.63,0.0,9.11
2004-11-29,7.4,12.62,3.91,0.0,9.39
2004-11-30,8.85,15.31,4.01,0.0,11.4
2004-12-01,9.74,15.99,6.12,0.02,7.88
2004-12-02,10.02,16.91,5.37,0.0,11.43
2004-12-03,10.12,16.7,5.94,0.0,10.6
2004-12-04,11.51,17.48,6.5,0.0,10.41
2004-12-05,12.32,18.28,7.47,0.07,9.08
2004-12-06,11.48,16.15,8.75,0.07,9.56
2004-12-07,10.2,15.65,5.77,3.99,6.81
2004-12-08,8.52,14.14,5.48,0.61,9.3
2004-12-09,9.02,15.82,5.09,0.0,10.61
2004-12-10,8.08,14.34,4.64,0.0,8.06
2004-12-11,6.12,9.26,3.49,0.02,2.7
2004-12-12,5.88,12.66,1.7,0.0,11.19
2004-12-13,7.39,14.33,3.13,0.0,11.05
2004-12-14,6.94,14.07,2.75,0.02,8.15
2004-12-15,2.8,7.58,-0.03,0.01,6.48
2004-12-16,1.7,8.18,-1.85,0.0,11.21
2004-12-17,3.06,9.84,-0.97,0.0,10.86
2004-12-18,3.11,8.02,-0.69,0.0,7.8
2004-12-19,3.82,7.31,2.06,0.04,4.23
2004-12-20,3.12,4.98,1.44,0.64,2.7
2004-12-21,7.13,14.01,1.92,0.04,9.98
2004-12-22,8.52,13.95,3.43,1.33,8.47
2004-12-23,7.77,9.88,5.86,13.17,3.43
2004-12-24,7.59,9.74,6.37,5.22,2.08
2004-12-25,8.24,13.04,5.49,5.99,5.85
2004-12-26,9.47,17.04,5.17,0.0,11.04
2004-12-27,10.14,15.58,4.75,0.0,8.15
2004-12-28,11.76,18.52,7.44,0.0,8.7
2004-12-29,9.83,15.06,6.71,0.0,5.55
2004-12-30,9.84,15.77,5.9,0.0,9.51
2004-12-31,10.7,18.17,7.08,0.0,11.11
2005-01-01,10.17,15.28,6.84,0.0,7.8
2005-01-02,9.26,12.72,6.3,0.94,3.36
2005-01-03,8.5,15.19,4.22,0.0,7.94
2005-01-04,7.85,12.06,4.49,1.78,4.64
2005-01-05,7.66,13.0,5.2,1.43,8.2
2005-01-06,7.01,13.73,3.26,0.03,11.44
2005-01-07,6.94,12.7,3.15,0.09,8.63
2005-01-08,7.32,13.8,3.75,0.0,10.87
2005-01-09,7.93,14.56,3.48,0.0,11.48
2005-01-10,8.97,16.69,4.46,0.0,11.02
2005-01-11,8.98,15.72,5.07,0.0,11.74
2005-01-12,10.27,16.5,5.44,0.0,11.69
2005-01-13,10.29,16.29,6.47,0.0,11.65
2005-01-14,9.56,15.35,5.67,0.0,10.61
2005-01-15,8.2,11.41,4.4,0.6,5.19
2005-01-16,5.59,6.9,4.33,3.15,2.56
2005-01-17,7.31,10.86,5.62,3.97,5.86
2005-01-18,7.43,11.76,4.67,2.99,7.95
2005-01-19,7.33,12.05,3.94,1.41,7.38
2005-01-20,7.13,11.98,2.6,0.22,10.36
2005-01-21,7.35,11.94,4.08,2.65,6.64
2005-01-22,7.64,10.15,5.58,5.87,4.05
2005-01-23,5.88,9.43,2.85,20.03,7.79
2005-01-24,4.46,10.21,0.1,0.83,13.25
2005-01-25,4.49,10.87,-0.21,0.0,10.3
2005-01-26,6.5,11.99,3.55,0.0,12.18
2005-01-27,6.17,9.97,4.02,0.0,7.99
2005-01-28,7.95,11.97,3.83,0.0,8.92
2005-01-29,10.61,15.4,7.57,0.14,6.89
2005-01-30,11.02,15.54,7.99,24.5,2.01
2005-01-31,10.0,12.85,6.66,5.75,6.9
2005-02-01,9.01,14.15,4.8,3.66,12.06
2005-02-02,6.45,10.62,3.6,1.4,4.72
2005-02-03,5.4,8.1,2.85,14.75,6.45
2005-02-04,6.06,7.43,5.15,21.02,4.13
2005-02-05,6.95,10.82,3.34,1.65,10.78
2005-02-06,6.64,12.02,3.04,1.52,12.13
2005-02-07,4.62,10.49,0.34,0.51,10.19
