date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,19.93,27.59,13.08,0.0,17.84
2004-10-02,20.57,27.55,14.53,0.07,14.27
2004-10-03,17.77,21.89,13.8,0.36,11.6
2004-10-04,16.19,22.3,11.37,0.03,13.29
2004-10-05,16.03,22.04,10.79,0.06,10.52
2004-10-06,15.52,20.85,10.79,0.71,10.08
2004-10-07,15.03,19.64,11.44,5.02,8.92
2004-10-08,15.4,21.49,9.78,0.01,11.62
2004-10-09,17.06,24.78,11.47,0.01,15.83
2004-10-10,18.03,25.88,11.97,0.0,15.18
2004-10-11,18.88,24.56,15.37,1.34,9.6
2004-10-12,13.53,16.52,10.72,10.46,4.71
2004-10-13,12.33,16.61,9.95,0.37,8.32
2004-10-14,12.11,16.8,9.12,0.02,4.17
2004-10-15,13.6,20.47,7.9,0.01,12.38
2004-10-16,17.56,24.56,10.97,0.06,11.16
2004-10-17,20.56,26.48,15.98,0.0,11.8
2004-10-18,19.97,26.68,14.79,0.0,11.11
2004-10-19,18.64,25.94,13.4,0.06,12.83
2004-10-20,19.8,25.78,15.03,0.0,8.91
2004-10-21,18.09,24.35,12.81,0.0,12.47
2004-10-22,17.05,22.59,12.76,0.04,3.41
2004-10-23,15.47,22.83,10.02,0.0,12.56
2004-10-24,16.94,24.19,11.64,0.0,11.37
2004-10-25,16.83,24.48,12.16,0.06,13.54
2004-10-26,16.94,25.63,10.54,0.0,12.51
2004-10-27,16.52,23.92,12.68,0.0,8.98
2004-10-28,18.14,24.19,12.53,0.0,11.42
2004-10-29,18.36,25.17,12.53,0.06,11.49
2004-10-30,17.64,25.39,11.81,0.0,11.56
2004-10-31,17.47,24.93,12.8,0.0,11.21
2004-11-01,18.31,25.94,13.08,0.03,10.31
2004-11-02,17.05,24.06,12.9,0.0,8.22
2004-11-03,14.27,19.81,11.82,0.0,3.04
2004-11-04,13.31,18.38,10.29,0.0,6.23
2004-11-05,12.65,19.94,7.45,0.0,11.94
2004-11-06,13.17,18.37,9.3,0.0,10.2
2004-11-07,11.87,17.95,6.68,0.01,10.63
2004-11-08,14.51,20.42,8.94,1.26,8.16
2004-11-09,17.18,22.6,13.52,2.16,7.44
2004-11-10,15.84,20.36,11.88,3.03,4.83
2004-11-11,15.48,21.51,11.55,0.07,9.52
2004-11-12,15.25,21.35,11.14,0.0,5.94
2004-11-13,15.38,21.79,11.72,0.0,7.84
2004-11-14,17.59,25.07,11.14,0.55,2.97
2004-11-15,17.4,22.01,9.82,2.45,3.35
2004-11-16,7.86,9.61,5.79,13.69,2.73
2004-11-17,6.7,11.77,3.59,0.17,6.61
2004-11-18,6.16,12.89,1.79,0.0,10.11
2004-11-19,11.21,17.4,5.01,0.01,7.08
2004-11-20,7.01,15.32,-1.76,8.17,4.22
2004-11-21,-0.22,6.5,-5.81,0.0,9.99
2004-11-22,-0.46,6.66,-4.44,0.0,8.37
2004-11-23,3.43,11.17,-3.86,0.0,4.27
2004-11-24,4.46,8.51,-2.08,1.44,2.88
2004-11-25,-0.4,4.18,-4.26,0.04,7.66
2004-11-26,-0.18,6.45,-6.15,0.01,7.51
2004-11-27,5.38,14.08,-0.46,0.0,8.8
2004-11-28,7.99,12.34,4.65,0.03,5.79
2004-11-29,10.18,15.55,6.07,0.03,7.12
2004-11-30,11.44,17.37,7.44,0.0,6.58
2004-12-01,10.94,14.9,8.94,1.09,3.42
2004-12-02,12.89,18.29,8.73,0.04,5.15
2004-12-03,14.27,19.88,10.6,0.0,6.46
2004-12-04,13.72,19.09,11.15,0.04,4.07
2004-12-05,9.55,12.29,5.68,1.41,3.67
2004-12-06,8.32,13.77,5.86,0.01,6.66
2004-12-07,6.22,10.06,1.17,8.61,4.97
2004-12-08,4.49,10.68,-1.35,0.0,8.01
2004-12-09,3.48,9.82,-1.56,0.0,6.9
2004-12-10,3.09,8.23,-1.86,0.0,7.33
2004-12-11,0.66,7.28,-2.77,0.0,6.93
2004-12-12,2.74,9.61,-2.95,0.0,8.41
2004-12-13,2.5,10.27,-3.03,0.0,8.13
2004-12-14,0.9,6.09,-3.57,0.21,4.5
2004-12-15,-1.39,5.58,-4.35,0.0,8.22
2004-12-16,0.0,6.19,-4.36,0.0,8.34
2004-12-17,3.42,9.64,-2.38,0.01,7.29
2004-12-18,9.3,12.99,5.52,0.34,4.57
2004-12-19,10.2,12.68,7.4,2.52,3.09
2004-12-20,6.34,8.91,3.94,2.32,2.29
2004-12-21,4.05,6.28,3.16,10.8,2.22
2004-12-22,0.49,2.97,-3.68,12.57,1.99
2004-12-23,-1.64,3.32,-4.75,0.13,3.69
2004-12-24,-0.48,5.29,-3.9,0.0,4.22
2004-12-25,2.02,9.78,-1.92,0.0,7.55
2004-12-26,5.61,11.53,-0.29,0.0,7.26
2004-12-27,11.21,17.12,7.1,0.13,6.12
2004-12-28,12.69,16.47,9.2,5.89,5.37
2004-12-29,12.56,13.92,9.88,24.04,1.99
2004-12-30,5.72,9.76,2.26,0.11,5.71
2004-12-31,3.64,6.21,1.13,6.34,2.59
2005-01-01,2.36,4.18,0.3,7.08,1.79
2005-01-02,2.01,7.68,-0.93,0.08,4.81
2005-01-03,2.97,10.0,-1.92,0.04,4.65
2005-01-04,2.32,7.42,-0.37,0.1,7.61
2005-01-05,4.0,11.11,-1.52,0.0,6.89
2005-01-06,5.24,13.3,0.46,0.0,8.66
2005-01-07,4.79,9.24,0.43,0.29,4.51
2005-01-08,3.09,9.58,-2.68,0.0,8.78
2005-01-09,5.11,13.88,-0.11,0.0,9.08
2005-01-10,5.17,13.21,-0.69,0.0,7.55
2005-01-11,5.58,11.14,1.64,0.0,9.08
2005-01-12,4.38,11.86,-0.98,0.0,8.66
2005-01-13,4.89,10.36,0.7,0.0,5.45
2005-01-14,4.5,7.73,1.49,0.01,4.99
2005-01-15,1.66,5.56,-0.9,1.69,4.18
2005-01-16,1.49,4.81,-0.5,1.93,3.92
2005-01-17,2.18,4.28,-0.2,2.9,2.28
2005-01-18,0.92,6.01,-2.66,0.09,3.53
2005-01-19,2.76,6.4,0.59,0.0,3.03
2005-01-20,4.82,10.38,1.89,0.0,4.79
2005-01-21,7.92,12.02,3.77,3.58,6.43
2005-01-22,5.09,9.37,0.96,6.52,3.02
2005-01-23,1.09,6.74,-2.58,0.02,9.56
2005-01-24,1.54,5.95,-2.46,10.46,5.9
2005-01-25,9.84,12.42,1.03,21.42,1.59
2005-01-26,13.63,16.4,11.99,10.92,7.26
2005-01-27,10.51,13.51,6.55,6.68,6.52
2005-01-28,7.96,10.86,6.51,4.46,4.72
2005-01-29,5.44,6.89,4.03,13.11,1.58
2005-01-30,0.34,4.66,-5.75,1.44,3.82
2005-01-31,-3.17,1.87,-6.18,0.06,6.45
2005-02-01,0.68,5.22,-3.82,0.12,7.56
2005-02-02,2.14,6.23,-0.08,3.73,5.53
2005-02-03,-0.1,1.21,-1.62,17.83,2.48
2005-02-04,-2.68,-0.92,-5.57,5.94,2.8
2005-02-05,-5.85,-1.71,-9.7,1.4,4.36
2005-02-06,-9.12,-5.02,-12.23,0.12,12.29
2005-02-07,-7.56,-3.0,-10.73,0.2,11.16
2005-02-08,-9.21,-2.67,-14.19,0.13,10.68
2005-02-09,-7.86,-0.51,-14.74,0.06,12.91
2005-02-10,-5.29,0.52,-9.99,0.26,8.56
2005-02-11,-5.71,1.11,-10.38,0.01,11.79
2005-02-12,-2.01,3.67,-8.72,0.0,5.24
