date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,14.74,19.77,11.0,0.0,14.54
2004-10-02,13.31,19.29,7.98,0.1,18.11
2004-10-03,11.18,14.94,8.54,3.84,8.5
2004-10-04,11.92,17.72,8.74,0.09,13.26
2004-10-05,11.88,19.3,5.31,0.0,14.54
2004-10-06,11.58,19.84,4.72,0.12,16.24
2004-10-07,13.15,18.44,8.65,2.12,7.66
2004-10-08,12.49,17.41,8.51,5.2,8.99
2004-10-09,11.0,13.89,7.15,5.3,6.86
2004-10-10,13.42,21.89,6.72,0.0,17.08
2004-10-11,16.66,25.62,10.06,0.0,15.93
2004-10-12,9.58,13.14,6.18,6.45,7.01
2004-10-13,8.86,15.57,4.6,0.34,5.81
2004-10-14,9.2,15.83,3.29,0.0,9.46
2004-10-15,12.74,21.09,7.24,0.0,14.73
2004-10-16,15.45,21.7,10.28,0.02,13.2
2004-10-17,17.6,24.78,13.36,0.09,11.74
2004-10-18,17.54,25.01,13.11,0.0,15.17
2004-10-19,15.57,21.59,10.47,0.0,12.7
2004-10-20,13.26,17.65,10.0,3.95,6.2
2004-10-21,11.15,16.94,7.34,0.22,14.26
2004-10-22,10.55,17.38,6.56,0.0,12.7
2004-10-23,10.97,19.01,6.3,0.0,14.94
2004-10-24,10.92,18.26,6.09,0.0,14.25
2004-10-25,13.39,22.88,7.2,0.0,14.27
2004-10-26,14.58,23.94,7.54,0.0,14.36
2004-10-27,16.61,25.55,9.8,0.0,10.86
2004-10-28,15.17,23.27,10.63,0.0,12.33
2004-10-29,15.25,22.52,11.09,0.02,10.94
2004-10-30,14.49,22.26,9.27,0.0,12.19
2004-10-31,14.35,22.9,8.8,0.0,12.71
2004-11-01,15.62,22.92,10.23,0.0,12.74
2004-11-02,14.08,20.23,10.05,0.14,12.04
2004-11-03,10.17,15.24,7.57,0.59,10.25
2004-11-04,8.43,16.16,3.22,0.05,13.3
2004-11-05,7.89,17.5,0.91,0.0,13.31
2004-11-06,8.08,17.59,1.38,0.0,12.71
2004-11-07,9.84,17.3,4.95,0.05,5.82
2004-11-08,12.37,20.48,6.28,0.0,10.57
2004-11-09,13.88,21.26,9.69,0.0,9.36
2004-11-10,13.71,19.52,9.8,0.01,9.02
2004-11-11,13.57,19.19,10.83,0.3,7.29
2004-11-12,13.33,20.08,8.94,0.05,10.06
2004-11-13,13.34,21.1,7.9,0.0,10.69
2004-11-14,15.99,23.31,10.69,0.07,9.1
2004-11-15,14.67,18.81,11.9,1.54,3.53
2004-11-16,10.61,15.2,5.91,9.63,4.58
