date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,26.78,34.69,21.19,0.0,19.56
2004-10-02,25.07,33.41,18.23,0.0,18.96
2004-10-03,22.97,31.19,16.07,0.0,18.93
2004-10-04,22.43,30.02,15.29,0.0,18.41
2004-10-05,22.65,30.35,15.09,0.0,18.54
2004-10-06,23.74,32.4,16.08,0.0,13.83
2004-10-07,22.34,29.78,16.08,0.0,17.23
2004-10-08,22.29,29.64,16.14,0.0,15.18
2004-10-09,20.73,27.38,15.0,0.0,18.09
2004-10-10,19.53,27.35,12.5,0.01,18.28
2004-10-11,22.53,29.83,15.6,0.0,17.87
2004-10-12,23.17,30.72,16.35,0.0,6.93
2004-10-13,21.33,26.38,17.21,0.0,4.13
2004-10-14,21.39,28.12,15.4,0.0,16.04
2004-10-15,23.02,29.98,16.03,0.0,14.81
2004-10-16,23.06,28.64,17.27,0.0,13.27
2004-10-17,22.88,29.68,16.05,0.0,15.15
2004-10-18,24.04,31.67,17.3,0.0,16.53
2004-10-19,23.9,32.21,18.12,0.0,17.01
2004-10-20,22.7,30.91,16.94,0.0,16.47
2004-10-21,19.89,24.46,15.11,0.29,8.45
2004-10-22,16.57,22.28,9.64,0.0,13.67
2004-10-23,18.34,25.27,11.0,0.0,16.74
2004-10-24,17.78,26.01,11.17,0.0,15.18
2004-10-25,19.47,28.21,12.31,0.0,15.14
2004-10-26,20.38,28.86,14.01,0.0,14.01
2004-10-27,22.03,29.68,16.15,0.0,13.14
2004-10-28,22.8,30.84,16.34,0.0,13.53
2004-10-29,18.56,22.18,15.31,2.87,3.82
2004-10-30,17.85,23.1,14.65,0.95,11.21
2004-10-31,18.09,23.36,14.18,0.51,13.13
2004-11-01,18.93,24.46,14.17,0.01,13.16
2004-11-02,18.49,25.05,13.05,0.0,13.18
2004-11-03,18.1,25.45,12.0,0.01,13.53
2004-11-04,16.38,23.74,11.8,1.05,12.22
2004-11-05,15.25,22.81,9.18,1.65,11.94
2004-11-06,13.98,16.77,11.52,21.42,4.21
2004-11-07,13.97,18.9,11.0,10.63,5.36
2004-11-08,15.39,22.02,11.19,0.45,10.52
2004-11-09,15.04,18.11,12.82,4.77,7.3
2004-11-10,14.69,19.59,10.8,2.66,10.53
2004-11-11,15.06,20.48,10.16,0.08,11.04
2004-11-12,16.24,21.98,11.68,0.08,10.91
2004-11-13,15.43,22.53,8.99,0.0,13.16
2004-11-14,15.19,22.59,8.26,0.0,13.19
2004-11-15,14.39,20.97,9.17,0.0,11.85
2004-11-16,14.67,21.26,10.68,1.08,8.04
2004-11-17,12.54,16.37,9.77,27.25,4.33
2004-11-18,10.0,16.31,5.91,2.2,11.52
2004-11-19,9.04,16.21,2.55,0.0,13.13
2004-11-20,10.27,16.42,4.69,0.18,10.6
2004-11-21,10.34,14.73,6.55,23.72,4.81
2004-11-22,8.2,12.17,2.63,4.51,2.42
2004-11-23,3.79,8.83,-0.64,0.96,12.13
2004-11-24,2.28,8.8,-3.5,0.0,12.78
2004-11-25,4.65,9.92,0.58,6.75,5.95
2004-11-26,3.94,5.48,2.75,23.76,2.93
2004-11-27,1.81,6.29,-3.41,0.28,9.56
2004-11-28,1.5,9.35,-4.82,0.0,12.25
2004-11-29,1.77,8.6,-3.69,0.0,10.31
2004-11-30,2.32,10.29,-2.8,0.0,11.94
2004-12-01,3.66,11.63,-2.14,0.0,10.98
2004-12-02,4.02,12.09,-1.42,0.0,12.17
2004-12-03,4.58,12.75,-1.46,0.0,10.63
2004-12-04,5.36,13.48,-0.66,0.0,11.35
2004-12-05,6.27,12.89,0.82,0.15,9.03
2004-12-06,5.79,11.22,1.21,1.37,4.68
2004-12-07,4.61,11.46,-2.11,0.0,10.28
2004-12-08,4.22,8.8,0.98,1.1,3.34
2004-12-09,3.73,11.56,-1.37,0.0,10.91
2004-12-10,2.33,9.58,-2.31,0.0,11.03
2004-12-11,1.74,7.03,-2.02,0.24,3.43
2004-12-12,0.91,7.58,-2.88,0.0,11.05
2004-12-13,2.1,9.43,-3.46,0.0,10.77
2004-12-14,3.07,9.63,-2.36,0.0,10.8
2004-12-15,0.05,5.51,-3.45,0.0,10.39
2004-12-16,-1.5,4.77,-4.57,0.0,11.54
2004-12-17,-0.46,5.83,-4.7,0.0,11.26
2004-12-18,-0.27,5.17,-3.47,0.0,9.6
2004-12-19,-0.14,4.33,-2.67,0.05,4.61
2004-12-20,0.06,4.2,-2.67,0.06,4.58
2004-12-21,3.1,8.77,-1.05,0.01,9.62
2004-12-22,4.58,11.71,-1.18,0.0,10.7
2004-12-23,4.38,8.84,1.34,1.65,5.42
2004-12-24,5.13,8.97,3.23,6.17,5.4
2004-12-25,4.84,9.67,1.72,0.7,5.11
2004-12-26,4.67,14.47,-0.62,0.0,11.08
2004-12-27,4.38,13.26,-1.35,0.0,10.72
2004-12-28,6.87,15.91,0.57,0.0,10.64
2004-12-29,6.19,13.25,1.19,0.0,10.13
2004-12-30,6.37,12.0,3.07,0.0,8.59
2004-12-31,6.35,15.02,2.08,0.0,10.97
2005-01-01,6.5,14.39,1.01,0.0,8.52
2005-01-02,5.92,11.6,1.87,0.43,5.76
2005-01-03,4.76,13.0,0.11,0.0,10.93
2005-01-04,4.24,10.76,-1.89,1.19,3.96
2005-01-05,2.86,5.27,-0.37,9.69,1.84
2005-01-06,1.72,8.37,-1.69,0.01,11.79
2005-01-07,1.54,9.5,-3.5,0.0,11.93
2005-01-08,2.64,10.18,-1.97,0.0,10.54
2005-01-09,2.76,11.1,-2.75,0.0,11.29
2005-01-10,3.19,11.61,-3.31,0.0,11.95
2005-01-11,3.45,9.69,-0.16,0.0,12.15
2005-01-12,5.71,13.71,-0.91,0.0,12.01
2005-01-13,6.14,14.81,0.24,0.0,11.7
2005-01-14,4.68,12.36,-0.59,0.0,11.94
2005-01-15,3.4,8.59,0.15,0.0,6.58
2005-01-16,3.09,9.64,-1.02,0.0,9.72
2005-01-17,4.43,11.01,-0.53,3.08,8.27
2005-01-18,3.79,8.89,0.68,5.45,3.14
2005-01-19,4.44,10.68,-0.82,0.08,10.61
2005-01-20,3.02,6.84,-0.31,2.92,5.06
2005-01-21,4.08,8.97,0.17,0.06,9.48
2005-01-22,2.66,5.72,0.44,2.72,4.03
2005-01-23,3.23,7.51,-1.22,12.73,3.89
2005-01-24,4.32,8.39,-2.57,3.11,12.53
2005-01-25,1.7,9.02,-3.95,0.0,13.09
2005-01-26,1.63,8.41,-2.45,0.0,11.19
2005-01-27,2.91,10.6,-2.5,0.0,9.97
2005-01-28,4.66,11.91,-1.35,0.0,9.7
2005-01-29,5.55,11.62,1.71,0.0,6.39
2005-01-30,3.89,6.44,2.55,8.87,3.3
2005-01-31,4.7,8.74,1.67,0.57,6.13
2005-02-01,4.42,8.72,0.31,7.39,3.8
2005-02-02,3.17,9.15,-2.79,1.13,9.35
2005-02-03,4.92,8.93,2.94,4.13,8.16
2005-02-04,4.82,8.16,3.24,16.04,6.33
2005-02-05,5.23,8.76,3.19,9.16,7.56
2005-02-06,3.36,7.82,-0.19,5.23,7.42
2005-02-07,2.98,9.61,-2.87,0.12,13.72
2005-02-08,0.73,4.12,-4.14,4.65,6.89
2005-02-09,-0.62,4.85,-4.44,0.0,11.82
2005-02-10,0.14,6.06,-4.49,0.1,14.21
2005-02-11,0.3,3.78,-2.68,1.81,9.4
2005-02-12,-0.78,3.66,-4.23,1.29,10.57
2005-02-13,0.74,4.75,-2.77,0.03,13.18
2005-02-14,1.42,6.83,-2.98,0.0,12.7
2005-02-15,3.4,10.4,-2.47,0.0,14.78
2005-02-16,3.19,9.08,-1.28,0.0,12.9
2005-02-17,6.45,15.66,-0.43,0.0,13.89
2005-02-18,8.38,15.56,2.71,0.0,13.8
2005-02-19,9.21,15.0,4.72,0.41,5.75
2005-02-20,8.72,13.69,4.04,0.77,7.26
2005-02-21,6.34,11.52,1.27,1.22,13.9
2005-02-22,7.8,14.38,1.14,0.0,17.43
2005-02-23,7.61,14.92,1.02,0.0,16.35
2005-02-24,8.49,15.6,2.33,0.0,16.94
2005-02-25,8.39,15.73,1.04,0.01,12.55
2005-02-26,9.47,16.35,3.69,0.0,17.88
2005-02-27,8.16,13.7,3.88,0.49,7.31
2005-02-28,8.79,15.22,3.07,0.02,14.87
2005-03-01,10.1,16.42,7.14,0.22,11.73
2005-03-02,11.26,18.52,6.37,0.0,10.03
2005-03-03,10.31,16.37,6.4,1.69,7.63
2005-03-04,9.28,14.18,3.71,2.08,13.61
2005-03-05,8.32,17.74,0.07,0.0,20.27
2005-03-06,7.26,11.39,4.19,2.23,8.21
2005-03-07,9.57,17.28,4.43,0.01,16.16
2005-03-08,9.71,14.63,5.55,4.99,6.38
2005-03-09,11.08,15.56,6.79,0.28,18.06
2005-03-10,7.43,11.09,3.02,5.38,10.11
2005-03-11,6.2,11.11,2.7,0.52,16.78
2005-03-12,4.62,10.01,1.2,1.96,13.93
2005-03-13,6.33,13.49,-1.53,0.0,21.09
2005-03-14,7.69,14.99,0.1,0.0,21.48
2005-03-15,8.04,15.34,0.51,0.0,20.77
2005-03-16,8.68,16.88,1.57,0.0,22.64
2005-03-17,8.64,17.01,1.84,0.0,22.79
2005-03-18,9.72,18.59,2.26,0.0,22.95
2005-03-19,10.76,18.69,3.81,0.0,21.64
2005-03-20,11.77,17.6,6.77,0.18,18.9
2005-03-21,9.28,12.45,5.79,2.32,15.29
2005-03-22,9.1,12.53,6.46,2.47,17.25
2005-03-23,8.11,14.68,2.47,2.5,18.6
2005-03-24,4.75,12.23,-1.58,0.0,24.68
2005-03-25,6.5,13.37,-0.36,0.0,23.88
2005-03-26,8.12,16.48,-0.74,0.0,23.56
2005-03-27,11.05,19.6,1.02,0.0,21.45
2005-03-28,11.77,19.15,3.64,0.0,20.11
2005-03-29,14.85,22.01,7.35,0.0,19.78
2005-03-30,15.99,22.95,10.44,0.0,19.6
2005-03-31,15.89,23.84,9.59,0.0,21.53
2005-04-01,13.78,19.39,9.4,0.12,17.34
2005-04-02,10.36,13.88,6.94,3.37,15.37
2005-04-03,8.98,12.46,5.55,5.23,19.29
2005-04-04,7.75,14.93,0.87,0.12,23.19
2005-04-05,10.39,17.73,2.79,0.0,23.41
2005-04-06,10.45,17.7,3.64,0.0,19.97
2005-04-07,13.54,22.27,3.83,0.0,26.5
2005-04-08,14.32,22.59,6.0,0.0,21.99
2005-04-09,12.86,18.82,8.93,0.0,8.98
2005-04-10,16.44,25.72,6.32,0.0,23.85
2005-04-11,18.95,27.13,10.92,0.0,25.11
2005-04-12,19.24,28.83,10.78,0.0,24.72
2005-04-13,18.49,27.42,11.76,0.0,20.5
2005-04-14,17.84,26.34,11.77,0.01,20.0
2005-04-15,14.46,21.74,8.36,0.03,25.51
2005-04-16,14.55,22.24,8.34,0.24,23.19
2005-04-17,15.2,22.67,8.36,0.0,25.67
2005-04-18,17.31,24.8,9.97,0.03,21.79
2005-04-19,17.11,26.11,10.74,0.22,24.92
2005-04-20,15.74,24.27,7.01,0.0,25.05
2005-04-21,18.68,26.42,11.09,0.01,22.38
2005-04-22,18.66,27.08,13.69,1.1,13.14
2005-04-23,19.02,27.51,14.87,4.03,11.26
2005-04-24,18.1,22.69,14.85,10.94,7.41
2005-04-25,17.89,24.88,12.65,0.09,19.45
2005-04-26,17.2,23.96,11.25,0.02,21.33
2005-04-27,17.36,25.66,8.6,0.02,25.88
2005-04-28,16.73,22.91,10.3,0.47,26.95
2005-04-29,17.84,25.09,10.48,0.0,28.61
2005-04-30,18.09,25.11,11.35,0.0,27.11
2005-05-01,16.09,21.67,10.97,0.09,22.96
2005-05-02,15.23,22.61,7.53,0.57,25.41
2005-05-03,14.57,21.04,7.6,0.21,20.99
2005-05-04,12.33,17.63,8.5,8.63,14.77
2005-05-05,15.59,23.68,7.52,0.73,25.88
2005-05-06,18.4,26.8,9.28,0.0,28.55
2005-05-07,21.09,28.67,12.85,0.06,26.44
2005-05-08,21.05,30.0,14.87,0.1,22.94
2005-05-09,19.53,28.02,11.51,0.0,29.15
2005-05-10,20.79,29.17,12.09,0.0,29.11
2005-05-11,23.3,32.01,13.74,0.0,27.67
2005-05-12,21.71,29.23,15.55,0.02,19.71
2005-05-13,22.49,30.34,14.13,0.09,23.62
2005-05-14,21.28,28.77,13.8,0.06,28.88
2005-05-15,20.96,28.28,13.44,0.17,25.68
2005-05-16,21.95,29.91,13.19,0.0,27.52
2005-05-17,24.12,31.34,17.06,0.03,24.56
2005-05-18,23.21,31.34,15.13,0.0,26.33
2005-05-19,23.15,32.48,14.37,0.0,30.78
2005-05-20,25.32,33.87,14.9,0.0,29.85
2005-05-21,26.47,33.05,17.07,0.0,25.2
2005-05-22,27.19,35.39,19.84,0.04,28.32
2005-05-23,24.79,32.98,16.93,0.03,24.47
2005-05-24,21.43,29.99,12.44,0.01,28.05
2005-05-25,22.4,30.71,13.7,0.02,28.88
2005-05-26,22.72,30.8,14.51,0.36,29.19
2005-05-27,24.4,32.28,16.47,0.12,27.66
2005-05-28,23.98,31.94,16.28,0.0,29.8
2005-05-29,21.07,27.51,14.41,0.11,29.17
2005-05-30,21.22,27.41,15.59,0.13,26.87
2005-05-31,22.18,29.39,15.02,0.08,28.08
2005-06-01,19.78,24.08,14.97,0.27,26.06
2005-06-02,20.6,26.81,14.09,1.16,26.89
2005-06-03,23.11,30.44,14.88,9.29,27.23
2005-06-04,22.91,29.25,16.52,3.08,22.79
2005-06-05,21.54,27.27,16.06,2.83,24.29
2005-06-06,22.28,30.1,14.68,0.03,30.87
2005-06-07,25.35,33.26,14.8,0.0,31.83
2005-06-08,27.02,35.95,17.27,0.0,31.14
2005-06-09,27.84,37.09,18.65,0.0,27.82
2005-06-10,28.08,37.5,19.1,0.0,30.57
2005-06-11,25.31,34.0,17.6,0.0,30.42
2005-06-12,26.15,35.09,17.17,0.0,30.46
2005-06-13,26.18,34.64,17.22,0.0,31.38
2005-06-14,26.42,34.93,16.38,0.0,30.0
2005-06-15,28.13,36.93,20.03,0.0,25.79
2005-06-16,26.03,34.66,16.44,0.0,30.73
2005-06-17,27.7,36.2,19.18,0.0,31.6
2005-06-18,27.98,36.49,19.32,0.0,31.88
2005-06-19,28.52,36.91,19.98,0.0,31.22
2005-06-20,28.33,35.69,20.02,0.0,28.58
2005-06-21,26.75,33.62,19.32,0.0,30.02
2005-06-22,26.21,33.11,19.38,0.0,30.73
2005-06-23,25.39,33.95,17.62,0.0,32.26
2005-06-24,27.59,36.84,17.68,0.0,31.68
2005-06-25,28.84,37.98,18.71,0.0,32.21
2005-06-26,27.01,34.08,19.59,0.0,31.23
2005-06-27,27.66,36.0,18.72,0.0,30.76
2005-06-28,29.59,37.31,20.96,0.0,30.32
2005-06-29,29.7,37.86,20.34,0.0,29.7
2005-06-30,29.59,38.03,20.17,0.0,29.68
2005-07-01,31.15,39.19,22.28,0.0,29.59
2005-07-02,31.41,40.04,22.28,0.0,30.92
2005-07-03,32.24,40.38,24.42,0.0,30.01
2005-07-04,29.65,37.91,22.17,0.0,29.06
2005-07-05,27.09,34.16,19.96,0.0,29.41
2005-07-06,29.57,36.93,21.4,0.01,29.52
2005-07-07,31.0,38.84,22.92,0.0,30.15
2005-07-08,32.29,41.64,21.79,0.0,30.36
2005-07-09,33.65,42.56,23.86,0.0,30.08
2005-07-10,33.26,41.68,23.97,0.0,30.3
2005-07-11,33.83,42.63,24.48,0.0,31.35
2005-07-12,33.89,43.41,23.68,0.0,30.96
2005-07-13,34.34,43.64,24.52,0.0,31.41
2005-07-14,31.47,40.77,22.42,0.0,29.76
2005-07-15,29.73,37.82,21.8,0.0,29.13
2005-07-16,28.61,36.43,19.73,0.0,28.55
2005-07-17,31.08,39.15,23.14,0.0,28.04
2005-07-18,31.46,39.73,22.78,0.0,30.2
2005-07-19,31.98,40.22,22.83,0.0,29.53
2005-07-20,32.16,40.08,23.85,0.0,29.86
2005-07-21,33.3,41.81,24.61,0.0,29.09
2005-07-22,33.72,42.43,24.37,0.0,28.69
2005-07-23,33.37,42.74,23.6,0.0,28.77
2005-07-24,32.32,41.92,22.38,0.0,28.29
2005-07-25,33.33,41.7,24.58,0.0,27.49
2005-07-26,33.21,41.29,24.5,0.0,27.33
2005-07-27,34.71,43.26,26.0,0.0,27.54
2005-07-28,35.15,44.19,25.73,0.0,27.43
2005-07-29,34.76,43.74,25.26,0.0,27.53
2005-07-30,34.05,42.35,25.75,0.0,27.31
2005-07-31,31.36,38.09,23.81,0.0,27.49
2005-08-01,31.94,39.71,24.34,0.0,26.8
2005-08-02,32.45,39.01,25.07,1.02,26.71
2005-08-03,32.59,38.25,25.68,0.0,24.73
2005-08-04,32.42,38.25,26.13,0.31,25.25
2005-08-05,32.41,38.91,25.95,0.0,24.76
2005-08-06,31.72,39.43,23.78,0.0,27.2
2005-08-07,29.35,37.89,22.18,0.0,27.01
2005-08-08,30.76,41.26,20.29,0.0,27.73
2005-08-09,33.88,42.37,26.36,0.0,27.09
2005-08-10,33.59,42.93,24.93,0.0,25.41
2005-08-11,33.76,41.87,25.23,0.0,24.7
2005-08-12,33.94,41.92,26.29,0.0,25.87
2005-08-13,33.12,41.59,24.75,0.0,27.14
2005-08-14,33.15,42.12,24.58,0.0,27.43
2005-08-15,33.08,42.35,23.42,0.0,27.56
2005-08-16,32.41,40.92,24.15,0.0,27.09
2005-08-17,32.55,41.43,23.66,0.0,26.28
2005-08-18,31.43,40.74,22.0,0.0,26.78
2005-08-19,31.28,41.0,20.88,0.0,26.98
2005-08-20,33.03,42.63,24.1,0.0,26.12
2005-08-21,31.52,40.53,21.82,0.0,26.05
2005-08-22,31.16,38.7,24.08,0.0,26.02
2005-08-23,32.13,40.92,23.22,0.0,26.53
2005-08-24,31.06,39.62,22.26,0.0,25.73
2005-08-25,29.17,37.98,21.24,0.0,25.67
2005-08-26,29.22,38.57,19.89,0.0,25.51
2005-08-27,29.51,37.59,21.75,0.0,25.06
2005-08-28,28.47,36.74,19.33,0.0,25.44
2005-08-29,30.32,37.68,23.47,0.0,24.6
2005-08-30,30.1,38.03,22.7,0.0,25.1
2005-08-31,29.64,37.58,22.64,0.0,22.8
2005-09-01,30.68,37.85,24.06,0.0,22.19
2005-09-02,28.99,36.6,20.85,0.0,23.73
2005-09-03,27.73,34.25,21.02,0.0,22.81
2005-09-04,26.4,32.52,20.98,0.0,22.62
2005-09-05,23.91,30.42,17.42,0.0,24.81
2005-09-06,23.63,32.54,15.65,0.0,25.67
2005-09-07,25.31,35.35,15.9,0.0,25.35
2005-09-08,25.93,35.82,16.44,0.0,24.44
2005-09-09,25.93,34.87,17.31,0.0,20.63
2005-09-10,26.47,34.14,20.43,0.0,22.81
2005-09-11,24.94,33.14,17.24,0.0,23.64
2005-09-12,25.39,33.21,18.84,0.0,23.56
2005-09-13,25.5,33.91,17.63,0.0,23.75
2005-09-14,26.71,35.67,18.69,0.0,23.05
2005-09-15,26.26,34.93,18.26,0.0,22.94
2005-09-16,26.75,34.87,19.42,0.0,22.16
2005-09-17,27.8,35.47,19.85,0.0,21.67
2005-09-18,27.67,36.42,19.65,0.01,20.74
2005-09-19,28.1,36.97,20.28,0.0,21.33
2005-09-20,27.94,36.49,20.29,0.0,21.68
2005-09-21,27.44,36.26,19.02,0.04,20.78
2005-09-22,26.32,35.01,18.6,0.0,21.02
2005-09-23,24.07,31.6,17.5,0.0,20.92
2005-09-24,22.82,30.31,16.02,0.0,21.13
2005-09-25,22.57,29.34,15.67,0.02,20.09
2005-09-26,23.02,30.73,15.6,0.01,20.37
2005-09-27,23.87,31.88,16.48,0.0,20.29
2005-09-28,24.02,31.82,16.49,0.01,18.95
2005-09-29,22.08,27.48,18.2,0.28,16.38
2005-09-30,21.02,27.39,14.35,0.05,18.77
2005-10-01,21.71,28.98,15.12,0.0,19.21
2005-10-02,22.98,30.16,17.7,0.0,18.8
2005-10-03,21.16,28.21,15.0,0.36,17.55
2005-10-04,21.7,29.72,14.82,0.0,19.43
2005-10-05,21.99,29.62,15.25,0.0,19.4
2005-10-06,21.81,30.49,13.34,0.0,19.54
2005-10-07,21.76,29.49,14.41,0.0,18.51
2005-10-08,19.52,27.62,13.83,0.0,19.43
2005-10-09,19.05,28.04,10.74,0.0,19.16
2005-10-10,21.53,30.37,13.39,0.0,17.3
2005-10-11,23.43,32.55,15.95,0.0,17.15
2005-10-12,23.47,31.28,18.33,0.0,13.93
2005-10-13,24.28,32.55,16.61,0.0,16.83
2005-10-14,23.87,30.9,17.6,0.0,14.03
2005-10-15,20.81,29.66,13.12,0.0,17.22
2005-10-16,19.93,26.97,14.8,1.42,13.27
2005-10-17,17.83,23.47,13.15,4.94,16.22
2005-10-18,17.5,24.77,12.09,0.06,14.97
2005-10-19,13.77,16.31,8.28,12.51,7.33
2005-10-20,11.03,17.9,5.35,0.01,17.55
2005-10-21,11.19,18.65,4.59,0.0,17.6
2005-10-22,12.58,20.22,5.42,0.0,17.5
2005-10-23,13.78,22.04,6.04,0.0,17.4
2005-10-24,13.63,23.14,5.82,0.0,17.6
2005-10-25,14.85,24.75,6.73,0.0,17.21
2005-10-26,16.23,26.09,8.8,0.0,16.89
2005-10-27,16.24,25.58,9.14,0.0,16.7
2005-10-28,15.95,24.82,10.11,0.0,15.81
2005-10-29,14.99,21.67,9.25,2.82,13.33
2005-10-30,13.77,20.67,9.51,17.03,11.29
2005-10-31,12.13,17.65,6.77,1.19,12.4
2005-11-01,9.64,16.78,3.54,0.07,15.73
2005-11-02,9.52,12.84,6.65,2.2,9.65
2005-11-03,11.06,15.34,7.04,0.13,11.1
2005-11-04,12.6,18.77,8.45,4.61,10.3
2005-11-05,9.52,13.42,6.53,4.58,8.95
2005-11-06,9.76,16.46,3.78,0.05,11.09
2005-11-07,9.61,14.58,6.41,4.97,4.75
2005-11-08,11.1,19.84,5.04,0.0,14.0
2005-11-09,11.38,19.7,5.99,0.0,13.95
2005-11-10,11.46,19.68,5.38,0.0,14.2
2005-11-11,10.66,18.87,4.27,0.0,14.23
2005-11-12,9.62,18.13,4.39,0.0,13.84
2005-11-13,9.34,17.51,2.96,0.0,12.42
2005-11-14,10.19,17.43,4.31,0.0,12.92
2005-11-15,10.17,16.58,5.45,0.03,11.54
2005-11-16,10.58,17.67,4.95,0.03,11.98
2005-11-17,10.07,17.42,5.22,0.0,12.62
2005-11-18,8.46,13.6,3.92,0.98,8.11
2005-11-19,9.48,15.99,6.03,0.53,8.99
2005-11-20,8.08,11.33,6.25,0.68,6.67
2005-11-21,8.72,13.23,6.18,7.27,1.93
2005-11-22,6.9,11.61,1.79,0.16,7.12
2005-11-23,4.32,11.12,-1.12,0.0,9.92
2005-11-24,6.51,15.84,-1.11,0.0,12.83
2005-11-25,7.09,14.61,0.43,0.0,10.22
2005-11-26,9.89,16.76,4.59,0.0,9.72
2005-11-27,10.52,17.34,5.8,0.0,9.05
2005-11-28,11.14,18.34,6.67,0.0,9.24
2005-11-29,11.41,18.3,7.62,0.0,6.36
2005-11-30,11.74,19.75,6.75,0.0,10.34
