date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,15.25,24.82,8.68,0.15,18.73
2004-10-02,12.35,20.02,6.79,2.93,16.88
2004-10-03,9.14,14.66,3.93,7.54,9.18
2004-10-04,7.05,14.0,2.4,2.63,10.24
2004-10-05,6.7,15.34,-0.34,0.18,16.59
2004-10-06,9.18,18.42,1.04,0.56,15.46
2004-10-07,10.21,18.97,3.05,0.72,14.31
2004-10-08,11.12,20.18,3.67,5.55,16.28
2004-10-09,11.96,20.57,5.81,3.04,13.93
2004-10-10,9.1,17.07,2.74,0.48,15.71
2004-10-11,9.18,18.0,2.11,0.0,16.87
2004-10-12,8.91,18.24,1.97,1.81,17.15
2004-10-13,5.88,13.21,0.09,3.2,12.97
2004-10-14,5.95,14.13,-0.07,0.67,6.7
2004-10-15,7.18,15.59,0.02,0.57,9.18
2004-10-16,7.68,14.98,0.77,2.71,12.56
2004-10-17,7.92,15.54,1.24,0.01,13.0
2004-10-18,9.03,17.5,2.66,0.12,14.55
2004-10-19,10.61,18.71,3.53,0.0,14.25
2004-10-20,10.83,18.95,3.84,0.01,12.25
2004-10-21,4.62,8.68,-2.02,6.22,2.32
2004-10-22,1.02,6.87,-2.94,1.19,10.47
2004-10-23,2.09,10.98,-3.1,0.01,15.62
2004-10-24,4.45,15.13,-3.3,0.0,14.87
2004-10-25,4.67,13.93,-2.02,0.0,14.53
2004-10-26,7.46,16.29,-0.74,0.0,14.89
2004-10-27,8.37,18.01,0.61,0.0,14.31
2004-10-28,8.16,16.38,1.94,1.22,11.68
2004-10-29,9.55,17.4,4.03,0.02,12.36
2004-10-30,7.35,12.19,3.3,6.14,9.15
2004-10-31,7.64,14.28,2.62,0.72,11.05
2004-11-01,8.64,14.53,4.0,0.0,12.29
2004-11-02,6.92,14.3,2.28,0.14,10.62
2004-11-03,3.98,11.08,-0.88,3.97,9.68
2004-11-04,0.64,4.25,-4.76,12.53,2.69
2004-11-05,-0.96,4.47,-5.07,0.46,10.14
2004-11-06,1.4,9.2,-4.86,0.01,11.4
2004-11-07,3.17,10.22,-3.07,0.0,10.94
2004-11-08,4.86,11.5,0.54,0.06,10.63
2004-11-09,4.9,12.35,-0.12,0.04,6.73
2004-11-10,4.43,8.93,1.37,2.76,3.52
2004-11-11,4.68,11.43,-0.98,0.48,8.74
2004-11-12,3.72,11.6,-1.31,0.18,11.03
2004-11-13,3.77,10.88,-1.6,0.0,11.26
2004-11-14,4.22,10.81,-0.9,0.0,11.55
2004-11-15,3.1,11.89,-2.04,0.0,11.62
2004-11-16,2.36,9.12,-0.82,2.04,4.4
2004-11-17,1.41,7.02,-2.17,11.52,2.11
2004-11-18,-3.36,0.41,-9.31,3.55,8.03
2004-11-19,-3.18,5.59,-9.55,0.0,10.34
2004-11-20,-1.59,4.9,-5.35,0.0,9.57
2004-11-21,0.11,4.49,-3.64,0.6,4.89
2004-11-22,0.04,4.66,-3.24,3.97,2.15
2004-11-23,-8.13,-5.27,-11.18,2.09,2.88
2004-11-24,-8.63,-2.84,-12.59,0.34,6.0
2004-11-25,-7.53,-1.52,-12.95,0.65,6.54
2004-11-26,-5.9,-2.04,-9.17,16.43,1.9
2004-11-27,-10.94,-6.1,-16.63,5.32,3.73
2004-11-28,-11.92,-2.27,-16.82,0.0,6.18
2004-11-29,-10.86,-2.63,-15.88,0.23,4.33
2004-11-30,-10.57,-1.89,-14.48,0.02,10.06
2004-12-01,-9.03,-2.06,-14.17,1.96,3.53
2004-12-02,-12.05,-4.02,-17.17,0.21,8.47
2004-12-03,-9.43,-0.28,-14.37,0.0,9.02
2004-12-04,-7.37,0.52,-13.35,0.11,8.16
2004-12-05,-7.13,-0.99,-11.66,5.15,4.5
2004-12-06,-10.75,-4.26,-15.08,0.07,9.84
2004-12-07,-12.95,-2.96,-18.99,0.0,8.07
2004-12-08,-11.28,-2.85,-16.27,0.02,9.06
2004-12-09,-12.82,-4.45,-18.48,0.13,8.92
2004-12-10,-13.1,-6.4,-18.02,2.63,8.61
2004-12-11,-13.41,-6.77,-19.08,3.01,6.59
2004-12-12,-14.32,-7.08,-18.98,1.67,8.57
2004-12-13,-13.16,-5.04,-19.43,0.75,8.01
2004-12-14,-12.76,-6.57,-17.96,5.38,8.86
2004-12-15,-15.7,-9.61,-19.07,1.73,9.42
2004-12-16,-16.15,-9.54,-19.98,0.54,9.95
2004-12-17,-15.76,-7.84,-20.38,0.08,9.84
2004-12-18,-16.91,-7.25,-22.9,0.0,9.95
2004-12-19,-16.13,-6.56,-24.04,0.2,8.78
