date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2004-10-01,17.79,25.79,12.09,0.0,17.91
2004-10-02,15.29,23.29,8.82,0.0,17.66
2004-10-03,13.91,20.53,8.01,0.31,14.39
2004-10-04,13.39,19.58,7.85,0.02,13.79
2004-10-05,12.38,17.2,8.76,0.0,12.31
2004-10-06,13.05,21.74,5.15,0.85,15.03
2004-10-07,13.5,17.36,9.25,2.94,8.05
2004-10-08,12.74,16.79,9.16,5.39,11.21
2004-10-09,12.15,17.47,8.14,0.98,11.15
2004-10-10,13.78,20.99,7.13,0.0,17.14
2004-10-11,15.42,24.48,7.08,0.0,16.79
2004-10-12,14.48,21.47,9.17,0.31,12.72
2004-10-13,9.97,14.34,5.57,1.93,4.9
2004-10-14,9.65,17.89,2.57,0.0,14.37
2004-10-15,14.38,23.53,8.09,0.0,14.73
2004-10-16,15.99,23.32,9.22,0.0,14.67
2004-10-17,17.06,25.59,11.51,0.02,10.9
2004-10-18,18.18,27.32,12.51,0.0,15.05
2004-10-19,16.41,24.62,9.56,0.0,13.65
2004-10-20,15.46,23.0,10.12,0.35,8.91
2004-10-21,13.48,19.27,8.28,0.19,14.43
2004-10-22,13.37,20.08,8.03,0.0,14.14
2004-10-23,12.72,20.74,5.45,0.0,14.24
2004-10-24,13.51,21.86,7.55,0.0,14.24
2004-10-25,14.28,22.92,7.76,0.0,14.41
2004-10-26,14.57,23.58,7.37,0.0,14.17
2004-10-27,16.68,25.23,9.3,0.0,10.75
2004-10-28,16.34,23.6,9.98,0.0,12.19
2004-10-29,16.09,23.45,10.93,0.05,10.95
2004-10-30,15.39,22.62,9.26,0.0,12.42
2004-10-31,15.75,22.44,9.84,0.0,12.66
2004-11-01,15.79,22.36,9.78,0.0,13.02
2004-11-02,15.22,23.64,9.91,0.0,12.77
2004-11-03,12.23,19.63,7.85,0.0,12.68
2004-11-04,8.98,16.44,3.29,0.0,12.4
2004-11-05,6.07,16.34,-1.26,0.0,13.63
2004-11-06,8.3,17.31,-0.01,0.0,11.19
2004-11-07,11.3,16.92,6.22,0.81,7.24
2004-11-08,12.12,18.01,6.6,0.06,10.28
2004-11-09,12.76,19.51,6.56,0.0,10.31
2004-11-10,13.46,18.87,8.94,0.0,9.08
2004-11-11,13.94,19.39,9.37,0.03,9.58
2004-11-12,13.8,20.76,8.25,0.0,11.1
2004-11-13,12.86,20.35,6.97,0.0,10.99
2004-11-14,13.4,22.52,6.33,0.22,8.48
2004-11-15,13.32,18.95,9.16,1.81,2.63
2004-11-16,10.47,15.94,7.56,3.87,8.18
2004-11-17,6.0,10.27,0.66,1.69,6.13
2004-11-18,3.13,9.44,-1.1,0.0,11.51
