province_norm,harvest_year,yield_kg_dekar,tmean,tmax_mean,tmin_mean,rain_sum,rad_mean,tmean_std,tmax_p95,tmin_p05,hot_days_30,frost_days_0,dry_days_lt1mm,index,mam_tmean,mam_tmax_mean,mam_tmin_mean,mam_rain_sum,mam_rad_mean,mam_tmean_std,mam_tmax_p95,mam_tmin_p05,mam_hot_days_30,mam_frost_days_0,mam_dry_days_lt1mm,ndvi_auc,ndvi_max,ndvi_mean,evi_max,evi_mean
BAYBURT,2016,186.0,2.6612918032786883,8.293206557377049,-2.338236065573771,771.712,14.280990163934424,8.851396577107403,23.746800000000004,-16.9404,0.0,176.0,161.0,291,4.287978260869565,9.948782608695652,-1.0846739130434784,205.354,17.319173913043475,4.863907500698014,17.405,-10.2353,0.0,49.0,46.0,151.0338679987392,0.6972597150721521,0.4968219342063788,0.5071034281610621,0.3167478191888728
BAYBURT,2017,114.0,1.5210657894736843,7.806296052631579,-3.960815789473684,538.8219999999999,15.270230263157892,10.38151462630822,26.852,-20.0371,4.0,189.0,189.0,292,3.413065217391304,8.96208695652174,-1.906695652173913,176.52400000000003,17.756260869565217,4.921272143682309,16.2432,-9.6761,0.0,58.0,47.0,142.84621730441512,0.679175663469467,0.4714396610706768,0.5029191049883205,0.3088045109748792
BAYBURT,2018,266.0,4.385256578947368,10.290052631578948,-0.7369210526315789,606.3340000000001,14.07282894736842,8.197157782397966,27.0119,-11.9272,3.0,172.0,171.0,293,5.962304347826088,11.69778260869565,0.5914347826086955,208.388,17.027260869565218,4.558034788933027,18.0682,-7.1603,0.0,41.0,52.0,139.20630136595167,0.7311912439515493,0.4594267371813595,0.5513932429060977,0.3001565570426251
BAYBURT,2019,272.0,3.105177631578948,8.796243421052631,-2.046144736842106,601.238,14.198361842105262,9.302244113787884,24.4061,-15.6766,0.0,180.0,184.0,294,3.1970652173913043,8.547739130434783,-1.901695652173913,162.776,17.46736956521739,6.314774654788159,21.023100000000003,-10.9541,0.0,59.0,55.0,145.35692026639643,0.6693749739978365,0.4797258094600534,0.4678632683549054,0.3089029341305829
BAYBURT,2020,280.0,3.4121442622950826,9.487468852459015,-1.9235344262295075,567.124,14.547029508196722,9.270364330554932,25.404800000000005,-16.1952,3.0,182.0,195.0,295,3.9363478260869567,9.66563043478261,-1.299739130434783,211.028,16.92619565217391,4.581510932775134,19.584,-7.4848,0.0,63.0,55.0,147.66491981189876,0.7053611324510632,0.4857398678022989,0.511766252799901,0.3128282264404554
BAYBURT,2021,116.0,4.46603947368421,10.996631578947367,-1.100388157894737,434.962,15.267638157894735,9.308683472179906,28.2577,-14.306,7.0,166.0,206.0,296,4.829369565217392,11.123826086956525,-1.1904565217391303,131.27200000000002,18.784739130434783,6.575283983701106,22.5041,-10.5322,0.0,51.0,61.0,128.32940139150784,0.6149564139639474,0.423529377529729,0.4232444256023419,0.2618400203113741
BAYBURT,2022,277.0,2.1916842105263155,8.291967105263158,-3.1266315789473684,619.166,14.449684210526314,9.48172891617778,25.067499999999978,-18.0127,1.0,192.0,191.0,297,1.717217391304348,7.48613043478261,-3.904043478260871,217.966,17.820239130434782,7.366944024486273,18.611500000000003,-15.7629,0.0,68.0,55.0,148.38032013913264,0.7129853959002332,0.4897040268618237,0.5099219945152395,0.3132020703282993
BAYBURT,2023,233.0,3.700927631578948,9.5885,-1.3335723684210523,666.0139999999999,13.641973684210528,8.048332089351687,23.582199999999997,-16.732699999999998,0.0,179.0,178.0,298,4.591695652173913,9.897152173913044,-0.2852608695652174,316.38,14.706717391304348,4.082280163698462,17.232300000000002,-5.9674,0.0,50.0,40.0,150.74671953137863,0.7406107982838217,0.4975139258461342,0.5410660151457667,0.3238962431049707
BAYBURT,2024,235.0,4.7350032786885246,10.4299868852459,-0.2955540983606561,696.142,14.087140983606556,8.255452526926147,24.802,-12.6708,0.0,150.0,185.0,299,5.437608695652174,11.031804347826084,0.1852391304347826,177.654,16.72704347826087,5.333875602608236,19.7493,-7.769,0.0,43.0,57.0,153.71989706989066,0.7113010565811559,0.5056575561509565,0.5326190699085321,0.3172546771380312
BILECIK,2005,273.0,9.885118421052631,16.30095394736842,4.726144736842104,514.096,14.258217105263157,7.817464895889935,30.6551,-5.2209,20.0,90.0,221.0,300,9.825695652173913,16.279108695652173,4.235978260869565,138.99599999999998,16.58408695652174,6.144968601640347,26.2585,-5.0607,0.0,24.0,64.0,123.55597883800912,0.6549415224162934,0.4077755077162018,0.4643718312013644,0.236169616155965
BILECIK,2006,217.0,8.888440789473684,15.153684210526311,3.857526315789474,446.67800000000005,14.342526315789476,8.103574363725537,29.9678,-7.7386,15.0,83.0,204.0,301,10.274369565217391,17.090869565217393,4.467913043478261,74.53,17.54430434782609,5.154008020473727,28.2522,-2.6026,3.0,16.0,69.0,131.70963683812096,0.6088597516476328,0.4346852700928084,0.414268004169635,0.2476920142002023
BILECIK,2007,200.0,10.420197368421052,17.39060526315789,4.779381578947368,359.672,15.321125,8.40219746287491,35.3306,-5.5802,38.0,93.0,233.0,302,10.63441304347826,17.92195652173913,4.389152173913043,107.46,18.635195652173916,6.112225195336746,29.3999,-2.8271,4.0,21.0,70.0,140.889883167944,0.6567577625925612,0.4649831127654917,0.4608014637555498,0.2705175354925829
BILECIK,2008,248.0,9.776255737704918,16.41963278688525,4.381488524590164,425.322,15.086255737704915,8.32188277344192,31.341200000000004,-5.8168,23.0,99.0,224.0,303,11.409260869565218,18.111978260869563,5.44395652173913,126.304,17.387369565217394,4.644713650832762,27.335600000000003,-0.4344,1.0,7.0,64.0,126.9228978767299,0.6452267501294305,0.4175095324892424,0.460525795359345,0.2469831774218365
BILECIK,2009,229.0,9.917092105263157,16.145940789473684,4.808598684210526,462.928,14.55654605263158,7.844978061382188,31.1737,-4.988099999999999,24.0,80.0,199.0,304,9.592065217391308,15.849369565217392,4.06204347826087,115.02,17.579152173913045,5.433982138893156,25.896600000000003,-3.8575,0.0,19.0,61.0,140.81826629587678,0.6589278661834147,0.4647467534517389,0.4582905478920247,0.2765133027581302
BILECIK,2010,205.0,11.024493421052632,17.33240131578948,5.862236842105264,548.128,14.227309210526316,7.344890801846253,30.266399999999997,-3.8561,18.0,50.0,194.0,305,10.982630434782608,17.75528260869565,5.09395652173913,128.462,18.457652173913043,5.148005011476235,27.182800000000004,-2.6467,0.0,13.0,67.0,136.77554260868607,0.6552996581288352,0.4514044310517692,0.4518585171307715,0.2642603663403169
BILECIK,2011,235.0,9.905138157894738,16.109973684210527,4.905197368421053,502.81,13.66953289473684,7.474640716598728,31.753799999999988,-4.8275,26.0,87.0,208.0,306,8.708869565217393,14.80991304347826,3.4614782608695656,136.94000000000003,15.02319565217391,5.243473668730295,24.1988,-4.0486,0.0,26.0,55.0,144.9813632871437,0.6999887744474838,0.4784863474823222,0.5095278606962982,0.28780000955835
BILECIK,2012,226.0,8.872236065573771,15.405619672131149,3.5686688524590164,478.106,15.18135737704918,9.29238986012268,32.90240000000001,-7.778799999999999,40.0,127.0,212.0,307,10.172326086956522,16.689978260869562,4.417021739130434,173.262,17.553500000000003,6.152500960448766,25.8239,-5.8569,0.0,25.0,54.0,127.10948928257255,0.6495226528147278,0.4181233200084626,0.4613785694267918,0.253193215525915
BILECIK,2013,238.0,11.205111842105264,17.81188815789474,5.919901315789473,443.83,14.60653947368421,7.613192757381585,31.039299999999997,-4.0816,26.0,64.0,207.0,308,12.171434782608696,19.11110869565217,6.147413043478262,120.46800000000002,17.912347826086958,5.975421153586827,28.7679,-3.5216,3.0,13.0,69.0,138.68105105283647,0.677128670691641,0.4576932377981401,0.4910378601036376,0.2741906986902372
BILECIK,2014,278.0,10.72007894736842,17.852697368421055,5.0762697368421055,358.62,14.82504605263158,7.297926832090879,31.419299999999986,-4.7515,24.0,68.0,228.0,309,11.718782608695651,18.686543478260877,5.534304347826087,145.416,17.372630434782614,4.634217702100695,26.292,-2.0704,0.0,10.0,64.0,129.73917098454777,0.6669566962775897,0.4281820824572531,0.4754374978989172,0.2509147729230055
BILECIK,2015,208.0,9.449888157894735,15.327986842105265,4.642467105263158,689.1759999999999,14.132210526315786,7.331170297302069,29.0105,-5.9734,10.0,81.0,190.0,310,9.652282608695652,16.06978260869565,4.009434782608696,173.42999999999998,18.00184782608696,5.657933934111563,26.7063,-4.151800000000001,0.0,23.0,60.0,147.91192471334975,0.670463592144728,0.4881581673707911,0.4581116752742032,0.292821713332688
BILECIK,2016,208.0,10.755822950819672,17.316059016393442,5.498898360655739,491.642,14.880222950819672,7.682556029057198,31.98,-4.438,22.0,73.0,221.0,311,11.618260869565216,18.241260869565213,5.656304347826087,160.90200000000002,17.679847826086956,4.625061745639668,25.8658,-2.1787,0.0,12.0,66.0,145.83879560737003,0.701817310293461,0.4797328802874011,0.5093799163461299,0.2876784129061964
BILECIK,2017,219.0,9.11266447368421,15.515276315789476,3.879986842105264,494.906,14.504743421052632,8.673784391822835,30.9251,-8.403400000000001,20.0,104.0,211.0,312,10.48882608695652,17.149978260869567,4.590565217391305,151.206,17.369108695652177,4.431230763491334,24.647,-1.5124,0.0,17.0,59.0,135.82579734353865,0.6976165903019151,0.4482699582295008,0.5121287651069916,0.2714986395275406
BILECIK,2018,191.0,11.344868421052633,17.775927631578945,6.147243421052631,560.47,14.40715789473684,7.188036715558289,29.816000000000003,-3.8492,14.0,57.0,192.0,313,13.438652173913043,20.116,7.70432608695652,166.412,17.622043478260874,4.641274229249348,27.5744,1.3282,0.0,2.0,60.0,145.38504068746886,0.7073800892716671,0.4798186161302601,0.501533033475082,0.284207879320663
BILECIK,2019,227.0,10.031447368421054,16.283230263157893,5.051657894736842,581.24,14.367730263157895,7.696596110852537,29.420599999999997,-4.996,13.0,91.0,197.0,314,10.72267391304348,17.61328260869565,4.800434782608695,113.92199999999998,18.261413043478257,5.817819456906355,28.212200000000003,-3.420300000000001,3.0,22.0,64.0,133.41721493906215,0.6413392294479512,0.4403208413830431,0.4655664026751709,0.2640673286728684
BILECIK,2020,260.0,10.53335737704918,17.02312131147541,5.313750819672131,538.254,14.863265573770493,7.596549913327583,31.408800000000003,-4.6136,29.0,68.0,209.0,315,10.570652173913045,17.39765217391305,4.649739130434782,128.814,17.725934782608697,5.46037544181713,30.889900000000008,-1.6378,6.0,9.0,66.0,135.25183665899823,0.6785284109501144,0.4449073574309157,0.483593517993854,0.2659475488797754
BILECIK,2021,246.0,10.418578947368422,16.975230263157897,5.027361842105263,528.902,14.4695,7.879205984795831,31.026999999999983,-6.3048,17.0,77.0,213.0,316,9.886195652173912,16.444739130434783,4.028695652173913,186.15800000000004,17.20286956521739,6.4948231493643735,27.600900000000003,-3.6603,0.0,29.0,58.0,126.54828128947892,0.6816612176755553,0.4176510933646166,0.4935360515946451,0.2459328622599396
BILECIK,2022,241.0,9.341809210526316,15.75732894736842,4.198381578947369,463.998,14.719769736842103,8.076619952954907,28.7018,-7.1431,11.0,94.0,206.0,317,9.10891304347826,15.70463043478261,3.3951956521739124,86.258,18.09597826086957,7.480306806971316,27.611,-6.2745,2.0,28.0,63.0,133.75304959469327,0.6538290964484166,0.4414292065831459,0.4630824811222438,0.2621136067400064
BILECIK,2023,234.0,10.635217105263155,17.107098684210523,5.52604605263158,465.354,13.470348684210526,7.029136653339698,31.24929999999999,-5.017,25.0,57.0,206.0,318,10.074,15.940021739130437,5.108152173913044,223.886,14.078695652173916,4.110043907682365,22.1241,-0.4424000000000001,0.0,6.0,49.0,136.78166575407158,0.6986743334145448,0.4514246394523817,0.4978089654777781,0.2657188632521463
BILECIK,2024,246.0,12.364216393442623,18.914459016393444,7.007704918032786,507.742,15.12455737704918,7.678615371198724,33.5464,-3.256,43.0,46.0,226.0,319,12.075173913043482,18.84417391304348,6.353173913043479,107.382,18.15476086956522,4.576083042666285,27.1473,-0.4267000000000001,0.0,6.0,71.0,136.86956088846566,0.6781142446092305,0.4502288187120581,0.4589910920213549,0.2621427863355981
BINGOL,2005,179.0,3.868736842105263,9.951894736842108,-1.7849802631578948,551.348,16.572434210526318,10.60461562921498,30.440999999999995,-17.842399999999998,19.0,150.0,223.0,320,4.717043478260869,9.932021739130436,-0.6345217391304345,207.098,18.71386956521739,6.379013003528663,19.4459,-12.2592,0.0,39.0,54.0,158.29607964801437,0.7102355471899627,0.5224293057690241,0.5255179115920153,0.3440174969763724
BINGOL,2006,200.0,4.756828947368421,10.601625,-0.6366184210526313,684.04,16.591230263157897,9.865456215851452,28.6684,-16.2269,12.0,160.0,203.0,321,5.469173913043478,10.464065217391305,0.4614782608695653,246.788,19.4205,5.49613042019524,20.680200000000003,-7.9961,0.0,39.0,51.0,161.82759710123457,0.7335772039710798,0.5340844788819622,0.5323074858201727,0.3468456650714633
BINGOL,2007,219.0,4.552671052631579,10.545651315789474,-0.7729276315789475,559.672,16.644736842105264,9.48591848489104,29.220099999999984,-13.5577,12.0,175.0,202.0,322,4.848152173913043,10.24758695652174,-0.2664130434782608,232.55999999999997,19.35615217391305,6.041592979904422,21.2805,-7.9912,0.0,59.0,47.0,154.9670770832009,0.7271949976778918,0.5114424986244256,0.530160625011383,0.32044512346279
BINGOL,2008,225.0,4.271291803278689,10.800859016393444,-1.5858754098360648,470.164,17.072885245901638,10.65579731127206,31.1684,-19.1992,18.0,153.0,222.0,323,6.46508695652174,12.411239130434785,0.7854565217391304,143.044,19.73634782608696,4.809889897650496,22.0819,-6.9671,0.0,37.0,56.0,153.77137882850576,0.7132219448185366,0.5058269040411374,0.5180233075971505,0.3265400010471438
BINGOL,2009,203.0,4.074927631578947,10.057184210526316,-1.3973749999999996,523.726,16.437467105263156,9.242965357611498,27.311099999999996,-14.8549,2.0,174.0,195.0,324,3.532195652173913,9.033891304347826,-2.1581521739130443,193.086,19.97417391304348,5.80224628013716,20.4332,-11.7488,0.0,57.0,54.0,157.54337183469815,0.7298411846520855,0.5199451215666607,0.544273432669149,0.3344397510583779
BINGOL,2010,203.0,6.003980263157894,11.22492763157895,1.0110789473684207,777.196,15.363697368421054,8.818466367918937,28.9874,-11.3081,9.0,145.0,193.0,325,5.941478260869565,11.021021739130433,0.8900652173913043,213.34200000000004,17.91908695652174,4.574432864573406,19.4556,-7.1892000000000005,0.0,37.0,55.0,156.4797076714557,0.7523073126062114,0.5164346787836822,0.5478369176511538,0.3332250479693871
BINGOL,2011,212.0,5.257368421052631,11.141447368421057,0.1489078947368425,596.594,16.19505263157895,8.952187556236508,28.115499999999987,-13.8675,8.0,136.0,213.0,326,4.073173913043479,9.29445652173913,-0.8365217391304347,304.362,18.498869565217397,5.541486515781367,18.1524,-12.2392,0.0,40.0,46.0,157.69749657733252,0.7769174080524722,0.5204537840836055,0.5980046205357397,0.3389855433154266
BINGOL,2012,94.0,3.2116327868852466,9.3579868852459,-2.517547540983607,472.21,17.079731147540983,10.75806628444445,29.554400000000008,-18.972,15.0,176.0,212.0,327,3.3853695652173914,8.999565217391304,-2.404130434782609,159.384,20.336195652173917,8.292166858100483,18.9794,-19.3754,0.0,44.0,57.0,156.8505153693157,0.744672770077456,0.5159556426622228,0.5534632936200571,0.3474379514060846
BINGOL,2013,320.0,5.231552631578947,11.003361842105264,-0.0939276315789472,550.746,16.480684210526316,9.535097619378742,29.74899999999999,-15.0098,14.0,141.0,209.0,328,5.7185434782608695,10.985608695652177,0.5027391304347826,140.25000000000003,19.66973913043478,5.966331831666873,19.741000000000003,-9.7634,0.0,36.0,58.0,155.10158157561554,0.7718534606367278,0.5118864078403149,0.581323717174643,0.3310302720075336
BINGOL,2014,258.0,5.761677631578946,12.274473684210523,0.1388355263157895,335.194,16.84528947368421,9.406372725771163,31.196399999999983,-13.7568,21.0,147.0,218.0,329,6.9088695652173895,12.878195652173916,1.5359130434782609,144.30399999999997,18.91132608695652,4.862086237018673,21.440900000000003,-4.9432,0.0,32.0,50.0,150.1110812064679,0.736167315907109,0.4954161095923036,0.5357402539993336,0.3190288538031872
BINGOL,2015,278.0,5.253157894736842,11.144684210526316,0.0418092105263159,457.446,16.203993421052633,9.28428794051788,30.7465,-11.1018,22.0,167.0,201.0,330,5.138,10.749956521739133,-0.137608695652174,183.076,18.83473913043478,5.038561725704694,19.4557,-7.0723,0.0,50.0,52.0,167.495060067102,0.7771919540330735,0.5527889771191485,0.5897085064258069,0.3655136719288105
BINGOL,2016,264.0,5.119173770491803,11.095973770491804,-0.2865442622950822,568.1519999999999,16.515436065573773,9.247492405446108,29.283200000000004,-13.8312,12.0,158.0,199.0,331,6.121934782608696,11.997826086956524,0.4675434782608696,168.28000000000003,19.9215,4.602227711422792,19.576,-8.152099999999999,0.0,41.0,49.0,163.86859477149756,0.7560971758997772,0.5390414301694001,0.5526132987698605,0.3407252447662965
BINGOL,2017,258.0,4.026565789473684,10.478848684210526,-1.7815657894736845,407.256,17.669782894736844,11.068297161490714,31.837299999999992,-17.7542,30.0,158.0,229.0,332,5.221195652173913,10.899739130434783,-0.2323478260869565,184.116,19.80458695652173,4.881480788303309,19.4677,-7.988500000000001,0.0,45.0,53.0,152.1682109964455,0.7460428406772612,0.5022053168199528,0.5623551202252167,0.3395682028663483
BINGOL,2018,285.0,6.450092105263158,12.38192105263158,1.202388157894737,535.97,16.21951315789474,8.59320736991606,30.1284,-10.1062,17.0,141.0,202.0,333,7.485282608695653,13.183717391304343,2.1285434782608696,199.74,18.28369565217391,4.098552867972103,19.5476,-4.115,0.0,29.0,51.0,157.6953107864851,0.7659066593181596,0.5204465702524261,0.5517330031529493,0.3307315328286437
BINGOL,2019,293.0,4.911302631578947,10.287,-0.148842105263158,743.9340000000001,16.348276315789473,9.704545783219682,27.955,-13.7083,8.0,166.0,194.0,334,4.4867608695652175,9.303260869565218,-0.3605652173913045,254.516,19.55593478260869,6.164307540889873,22.1303,-9.3426,0.0,50.0,52.0,156.41648000702702,0.7638132440148151,0.5162260066238519,0.5733680311108862,0.339662728971114
BINGOL,2020,255.0,5.258531147540984,11.20575737704918,-0.1318426229508196,618.976,16.301140983606558,9.635183726356155,28.832400000000003,-15.5372,12.0,154.0,202.0,335,5.739434782608696,11.235760869565215,0.5632826086956523,325.664,18.667804347826085,4.326263767098944,21.2173,-5.0406,0.0,46.0,47.0,159.05034920286442,0.7721571041878579,0.5231919381673172,0.5683117220691446,0.3425309557334149
BINGOL,2021,212.0,6.787046052631578,13.259144736842105,1.0164539473684209,336.916,17.56228947368421,9.917525115688612,31.3245,-12.4702,32.0,156.0,241.0,336,6.966391304347826,13.16041304347826,0.8220000000000001,126.638,21.516913043478265,6.769906852405963,24.366300000000003,-8.6867,0.0,44.0,66.0,140.3598076162879,0.7333877654284123,0.4632336885026001,0.5473047742706156,0.3060385277389689
BINGOL,2022,247.0,4.50871052631579,10.63629605263158,-1.1219605263157897,564.894,16.88445394736842,10.152263578016116,30.156999999999982,-16.7227,16.0,160.0,202.0,337,3.567804347826088,9.15908695652174,-2.1632826086956523,259.982,19.82567391304348,7.229696420661517,19.5008,-15.0853,0.0,47.0,50.0,149.49755101690235,0.7693907753896536,0.493391257481526,0.5685640820344873,0.3265524012558992
BINGOL,2023,234.0,5.6957894736842105,11.676684210526318,0.4023881578947373,614.704,15.481822368421051,8.763310025087348,28.2792,-14.3114,12.0,149.0,207.0,338,6.007217391304348,11.071456521739131,1.3102608695652176,362.222,16.162239130434784,3.872871518444104,17.8602,-3.2717,0.0,33.0,44.0,155.2005127183417,0.7830875345586369,0.5122129132618538,0.5798298170508086,0.3259973035464307
BINGOL,2024,245.0,6.682727868852459,12.341967213114756,1.4711606557377048,702.7439999999999,15.986590163934428,8.886607831156947,29.0908,-10.7284,6.0,136.0,202.0,339,6.951608695652175,12.271369565217393,1.7331739130434782,237.75600000000009,18.714021739130438,5.419073163843462,20.9541,-7.7734,0.0,34.0,56.0,169.4343240157059,0.7835402843595383,0.5573497500516645,0.582264097306212,0.3573320375167654
BITLIS,2005,131.0,5.774690789473683,10.839059210526315,0.9182960526315784,572.818,16.30834210526316,11.358549258184688,31.2464,-17.0013,24.0,134.0,207.0,340,7.23408695652174,11.42436956521739,3.090108695652174,195.542,18.248652173913044,5.944520749178222,20.1174,-5.0256,0.0,30.0,51.0,150.18329562122415,0.6693058299945193,0.4956544409941403,0.4958954910057704,0.3273685052094532
BITLIS,2006,138.0,7.0910131578947375,12.089526315789476,2.475572368421053,547.1880000000001,16.796697368421054,10.49189191142448,30.606699999999982,-17.305100000000003,17.0,120.0,202.0,341,8.14017391304348,12.317804347826089,4.064673913043477,184.148,19.55095652173913,5.28482752711949,21.1799,-3.0528,0.0,21.0,52.0,145.1093779006862,0.6643138296803344,0.4789088379560595,0.4979463633746861,0.3111724471407326
BITLIS,2007,140.0,5.997486842105263,10.916348684210528,1.5351250000000007,562.8199999999999,15.830690789473689,10.306471846719372,29.0787,-16.098,13.0,154.0,203.0,342,6.691173913043478,10.869478260869569,2.704108695652174,239.058,17.370108695652174,6.1817746742556094,22.817100000000003,-3.9074,0.0,39.0,48.0,151.4141721949779,0.6679862220272269,0.4997167399174188,0.5052398529512523,0.3283836536583975
BITLIS,2008,109.0,6.59431475409836,12.086459016393444,1.5470622950819666,374.424,17.030439344262295,11.060401863146213,31.4952,-17.0752,21.0,118.0,227.0,343,9.025,14.139347826086958,4.327369565217392,104.61,20.08595652173913,4.974846722471749,23.2238,-1.8671,0.0,12.0,70.0,142.2562234951237,0.6270290650784834,0.4679481036023812,0.4549137880965566,0.3073110016852037
BITLIS,2009,132.0,6.213671052631579,11.18609210526316,1.7154671052631585,419.48,15.754796052631582,9.636765559693387,29.23289999999999,-13.2943,7.0,137.0,204.0,344,6.072739130434784,10.485782608695652,1.8558695652173915,166.10200000000003,18.903956521739133,5.869833640246227,21.373400000000004,-6.2583,0.0,36.0,54.0,154.08052239327776,0.6782526986856756,0.5085165755553713,0.5005567426252638,0.3299689071178356
BITLIS,2010,129.0,8.350861842105264,12.719388157894738,4.2935592105263165,577.366,15.584138157894737,8.963981386877247,30.887299999999996,-6.7746,23.0,110.0,198.0,345,8.120021739130435,12.354413043478258,3.970695652173913,160.17600000000002,17.852304347826088,4.583832404877575,20.9361,-2.4174,0.0,18.0,54.0,146.50962371405907,0.6652523045386723,0.4835301112675215,0.4694282804559654,0.3054248811739697
BITLIS,2011,153.0,7.541032894736842,12.476565789473684,3.2349078947368417,476.972,16.197144736842105,9.201874492576618,30.08049999999999,-10.4118,16.0,105.0,216.0,346,6.559673913043478,10.761521739130432,2.733369565217391,279.09,17.953391304347825,5.091695253237321,19.1074,-5.4006,0.0,23.0,49.0,149.11391920736884,0.6994515286865084,0.4921251458989076,0.5277317022754896,0.3210550278571911
BITLIS,2012,133.0,5.262990163934426,10.365416393442624,0.3948393442622956,415.77,16.12704262295082,10.9764342943864,30.0304,-16.0576,17.0,155.0,209.0,347,5.969826086956522,10.419195652173912,1.5102608695652175,136.52200000000002,19.162739130434783,7.968637649648772,20.5018,-14.2582,0.0,32.0,53.0,156.39691047151646,0.6767432904908945,0.5144635212878839,0.4907150499295849,0.3435430033334496
BITLIS,2013,145.0,7.381243421052632,12.081282894736844,2.985625,477.458,16.13096710526316,9.691307638421703,30.2397,-13.0171,18.0,114.0,204.0,348,7.949978260869566,12.238826086956522,3.8314999999999992,153.234,18.94969565217391,5.350034022646796,20.1081,-4.7159,0.0,20.0,55.0,149.3735447148018,0.688668227895579,0.4929819957584214,0.5008524528343187,0.3102884710795298
BITLIS,2014,135.0,6.994111842105263,12.308355263157898,2.200743421052632,395.866,16.738940789473684,10.198695715515838,30.28609999999999,-15.9197,17.0,105.0,224.0,349,8.792239130434782,13.444130434782608,4.42504347826087,170.11,19.318,5.056212793219854,21.4596,-2.3207000000000004,0.0,16.0,53.0,144.70044203140282,0.6815565177026299,0.4775592146250924,0.4873658274067418,0.3002656920616829
BITLIS,2015,130.0,7.271171052631578,11.906940789473683,3.113151315789473,460.89,16.01995394736842,9.502840028344568,31.4168,-8.9737,28.0,133.0,200.0,350,7.067,11.411239130434785,2.8954347826086955,180.258,18.729869565217392,5.139514044672378,20.7998,-3.839,0.0,31.0,51.0,160.36353131397806,0.7145282495752452,0.5292525785939859,0.5282905090309958,0.346802473237864
BITLIS,2016,161.0,6.788878688524591,11.544426229508195,2.3691606557377045,578.9939999999999,16.08240655737705,9.637366552511736,29.954,-11.6988,14.0,124.0,206.0,351,7.858195652173912,12.279608695652174,3.61063043478261,185.992,18.836934782608697,4.7915689697706325,19.965900000000005,-3.8271,0.0,20.0,53.0,160.3736634640708,0.7029126750256389,0.5275449456054965,0.5083547630240485,0.3368954812961883
BITLIS,2017,150.0,5.816710526315791,11.059835526315789,1.0288157894736842,435.136,16.930559210526315,11.458027509033856,31.6511,-17.325,32.0,135.0,225.0,352,7.223304347826088,11.805826086956518,2.9824130434782608,185.07400000000004,18.580891304347823,4.935978533399299,20.8444,-4.0289,0.0,25.0,55.0,148.01705402594774,0.6902850214109951,0.4885051287985071,0.5171069079236398,0.324835830789714
BITLIS,2018,153.0,8.758763157894736,13.64803289473684,4.486236842105263,372.228,16.23186842105263,8.83340899979063,32.050999999999995,-6.9627,29.0,104.0,204.0,353,9.523021739130437,14.285565217391309,5.163608695652173,155.332,18.34163043478261,4.182048170528541,20.1493,-1.4417,0.0,9.0,49.0,150.08739047523613,0.7360360133770637,0.495337922360515,0.5374504785983593,0.318576420359083
BITLIS,2019,166.0,7.230223684210527,11.750618421052632,3.031243421052632,556.138,15.810019736842106,9.927991525911931,29.90769999999999,-11.1716,15.0,131.0,209.0,354,6.710065217391304,10.778760869565216,2.840108695652173,203.72,18.268913043478268,6.066474077416278,22.7166,-3.5183,0.0,38.0,57.0,150.95786225052905,0.6836046622855314,0.4982107665033963,0.5102908488015079,0.3285917880741454
BITLIS,2020,228.0,7.522872131147541,12.512196721311476,2.9779409836065573,486.73,15.896347540983603,9.67504376367314,30.21400000000001,-12.7924,17.0,114.0,198.0,355,8.018152173913045,12.5925,3.703043478260869,245.138,18.0814347826087,4.518381867645026,22.5651,-1.3708,0.0,15.0,48.0,152.7290685635232,0.7177037126842859,0.5023982518536946,0.5265192018451488,0.3334274771443088
BITLIS,2021,185.0,8.838256578947368,14.113677631578948,4.104190789473684,272.26399999999995,17.37988815789474,10.115406480413082,31.8777,-8.932500000000001,38.0,129.0,243.0,356,9.264934782608696,14.339456521739129,4.391739130434782,118.392,20.28467391304348,7.003310836812732,25.0109,-3.943,0.0,31.0,67.0,139.2400319392793,0.658846888304024,0.4595380592055419,0.4798574836574213,0.2991309617755012
BITLIS,2022,231.0,7.112914473684211,12.220769736842106,2.478480263157896,369.978,16.65044736842105,10.370174251152282,31.893999999999988,-13.0157,24.0,122.0,217.0,357,6.508739130434783,10.959260869565217,2.25,162.478,18.893565217391306,6.5029765338136585,20.763900000000003,-7.5824,0.0,31.0,53.0,143.61715118740364,0.6825008796371513,0.4739839973181632,0.4990677502279832,0.3061759580935327
BITLIS,2023,333.0,7.979822368421051,13.073822368421052,3.371855263157894,367.226,16.053631578947368,9.485541925399302,31.0416,-11.8389,22.0,99.0,226.0,358,8.351086956521739,13.010891304347831,4.049847826086957,192.98,17.325717391304348,4.244822422545951,20.7636,-0.6382000000000001,0.0,6.0,50.0,147.89025030280135,0.7007061904835373,0.488086634662711,0.5221550165898172,0.3076444777260211
BITLIS,2024,290.0,8.7151868852459,13.283724590163931,4.427409836065573,610.332,16.170570491803275,9.216672726773965,30.7188,-8.5512,22.0,105.0,198.0,359,8.917195652173914,13.185478260869564,4.692456521739131,256.91,19.01915217391305,5.524533693691092,22.3502,-3.3756,0.0,21.0,50.0,169.49910298137573,0.7390626218772414,0.5575628387545258,0.5372444532691366,0.3585664247395937
